"","cueSide","targetSide","cueValidity","cued","ValidityNum","RT","status","condition","subn"
"11417","cueright","targetright","valid","cued",1,295,1,"C","59"
"11418","cueright","targetleft","invalid","uncued",0,323,1,"C","59"
"11419","cueright","targetright","valid","cued",1,278,1,"C","59"
"11420","cueright","targetright","valid","cued",1,339,1,"C","59"
"11421","cueright","targetright","valid","cued",1,428,1,"C","59"
"11422","cueright","targetleft","invalid","uncued",0,283,2,"C","59"
"11423","cueright","targetright","valid","cued",1,393,1,"C","59"
"11424","cueleft","targetleft","valid","cued",1,352,1,"C","59"
"11425","cueleft","targetright","invalid","uncued",0,298,1,"C","59"
"11426","cueleft","targetright","invalid","uncued",0,422,1,"C","59"
"11427","cueleft","targetleft","valid","cued",1,353,1,"C","59"
"11428","cueleft","targetright","invalid","uncued",0,317,1,"C","59"
"11429","cueleft","targetleft","valid","cued",1,349,1,"C","59"
"11430","cueright","targetright","valid","cued",1,298,1,"C","59"
"11431","cueright","targetright","valid","cued",1,348,1,"C","59"
"11432","cueleft","targetleft","valid","cued",1,317,1,"C","59"
"11433","cueleft","targetleft","valid","cued",1,355,1,"C","59"
"11434","cueright","targetright","valid","cued",1,258,1,"C","59"
"11435","cueleft","targetleft","valid","cued",1,273,1,"C","59"
"11436","cueleft","targetleft","valid","cued",1,444,1,"C","59"
"11437","cueleft","targetleft","valid","cued",1,322,1,"C","59"
"11438","cueright","targetright","valid","cued",1,276,1,"C","59"
"11439","cueleft","targetleft","valid","cued",1,287,1,"C","59"
"11440","cueright","targetright","valid","cued",1,188,1,"C","59"
"11441","cueright","targetright","valid","cued",1,261,1,"C","59"
"11442","cueright","targetright","valid","cued",1,338,1,"C","59"
"11443","cueright","targetright","valid","cued",1,298,1,"C","59"
"11444","cueleft","targetleft","valid","cued",1,246,1,"C","59"
"11445","cueleft","targetleft","valid","cued",1,283,1,"C","59"
"11446","cueright","targetright","valid","cued",1,258,1,"C","59"
"11447","cueleft","targetright","invalid","uncued",0,279,2,"C","59"
"11448","cueleft","targetleft","valid","cued",1,364,1,"C","59"
"11449","cueright","targetright","valid","cued",1,154,1,"C","59"
"11450","cueleft","targetleft","valid","cued",1,347,1,"C","59"
"11451","cueright","targetright","valid","cued",1,332,1,"C","59"
"11452","cueright","targetright","valid","cued",1,304,1,"C","59"
"11453","cueright","targetleft","invalid","uncued",0,410,1,"C","59"
"11454","cueleft","targetleft","valid","cued",1,300,1,"C","59"
"11455","cueright","targetleft","invalid","uncued",0,397,1,"C","59"
"11456","cueleft","targetleft","valid","cued",1,333,1,"C","59"
"11457","cueright","targetright","valid","cued",1,313,1,"C","59"
"11458","cueright","targetright","valid","cued",1,337,1,"C","59"
"11459","cueright","targetleft","invalid","uncued",0,356,1,"C","59"
"11460","cueleft","targetleft","valid","cued",1,327,1,"C","59"
"11461","cueright","targetright","valid","cued",1,263,1,"C","59"
"11462","cueleft","targetright","invalid","uncued",0,276,2,"C","59"
"11463","cueright","targetright","valid","cued",1,344,1,"C","59"
"11464","cueleft","targetleft","valid","cued",1,608,1,"C","59"
"11465","cueleft","targetleft","valid","cued",1,401,1,"C","59"
"11466","cueright","targetleft","invalid","uncued",0,456,1,"C","59"
"11467","cueleft","targetleft","valid","cued",1,327,1,"C","59"
"11468","cueright","targetleft","invalid","uncued",0,552,1,"C","59"
"11469","cueleft","targetleft","valid","cued",1,413,1,"C","59"
"11470","cueleft","targetleft","valid","cued",1,272,1,"C","59"
"11471","cueleft","targetleft","valid","cued",1,349,1,"C","59"
"11472","cueleft","targetright","invalid","uncued",0,422,1,"C","59"
"11473","cueleft","targetright","invalid","uncued",0,437,1,"C","59"
"11474","cueleft","targetleft","valid","cued",1,429,1,"C","59"
"11475","cueleft","targetleft","valid","cued",1,377,1,"C","59"
"11476","cueright","targetright","valid","cued",1,274,1,"C","59"
"11477","cueright","targetleft","invalid","uncued",0,320,1,"C","59"
"11478","cueright","targetright","valid","cued",1,331,1,"C","59"
"11479","cueright","targetleft","invalid","uncued",0,346,1,"C","59"
"11480","cueright","targetright","valid","cued",1,334,1,"C","59"
"11481","cueright","targetleft","invalid","uncued",0,334,1,"C","59"
"11482","cueright","targetright","valid","cued",1,384,1,"C","59"
"11483","cueright","targetleft","invalid","uncued",0,330,1,"C","59"
"11484","cueleft","targetleft","valid","cued",1,354,1,"C","59"
"11485","cueright","targetright","valid","cued",1,299,1,"C","59"
"11486","cueleft","targetleft","valid","cued",1,414,1,"C","59"
"11487","cueleft","targetright","invalid","uncued",0,352,1,"C","59"
"11488","cueright","targetright","valid","cued",1,725,1,"C","59"
"11489","cueright","targetleft","invalid","uncued",0,370,1,"C","59"
"11490","cueleft","targetleft","valid","cued",1,330,1,"C","59"
"11491","cueleft","targetright","invalid","uncued",0,477,1,"C","59"
"11492","cueright","targetright","valid","cued",1,353,1,"C","59"
"11493","cueleft","targetleft","valid","cued",1,226,1,"C","59"
"11494","cueleft","targetleft","valid","cued",1,376,1,"C","59"
"11495","cueright","targetright","valid","cued",1,323,1,"C","59"
"11496","cueright","targetleft","invalid","uncued",0,549,1,"C","59"
"11497","cueleft","targetleft","valid","cued",1,325,1,"C","59"
"11498","cueright","targetright","valid","cued",1,328,1,"C","59"
"11499","cueleft","targetleft","valid","cued",1,217,1,"C","59"
"11500","cueright","targetright","valid","cued",1,199,1,"C","59"
"11501","cueleft","targetleft","valid","cued",1,152,1,"C","59"
"11502","cueleft","targetright","invalid","uncued",0,288,1,"C","59"
"11503","cueright","targetright","valid","cued",1,308,1,"C","59"
"11504","cueleft","targetleft","valid","cued",1,240,1,"C","59"
"11505","cueleft","targetleft","valid","cued",1,296,1,"C","59"
"11506","cueleft","targetleft","valid","cued",1,274,1,"C","59"
"11507","cueright","targetright","valid","cued",1,317,1,"C","59"
"11508","cueright","targetleft","invalid","uncued",0,320,1,"C","59"
"11509","cueleft","targetleft","valid","cued",1,387,1,"C","59"
"11510","cueleft","targetleft","valid","cued",1,252,1,"C","59"
"11511","cueleft","targetright","invalid","uncued",0,352,1,"C","59"
"11512","cueleft","targetleft","valid","cued",1,314,1,"C","59"
"11513","cueright","targetright","valid","cued",1,284,1,"C","59"
"11514","cueright","targetleft","invalid","uncued",0,305,1,"C","59"
"11515","cueleft","targetleft","valid","cued",1,260,1,"C","59"
"11516","cueleft","targetleft","valid","cued",1,257,1,"C","59"
"11517","cueright","targetright","valid","cued",1,295,1,"C","59"
"11518","cueright","targetright","valid","cued",1,384,1,"C","59"
"11519","cueright","targetright","valid","cued",1,362,1,"C","59"
"11520","cueleft","targetleft","valid","cued",1,284,1,"C","59"
"11521","cueright","targetleft","invalid","uncued",0,377,1,"C","59"
"11522","cueright","targetright","valid","cued",1,288,1,"C","59"
"11523","cueleft","targetleft","valid","cued",1,276,1,"C","59"
"11524","cueright","targetright","valid","cued",1,175,1,"C","59"
"11525","cueright","targetleft","invalid","uncued",0,297,1,"C","59"
"11526","cueleft","targetleft","valid","cued",1,492,1,"C","59"
"11527","cueleft","targetleft","valid","cued",1,480,1,"C","59"
"11528","cueleft","targetleft","valid","cued",1,252,1,"C","59"
"11529","cueleft","targetright","invalid","uncued",0,178,2,"C","59"
"11530","cueright","targetleft","invalid","uncued",0,359,1,"C","59"
"11531","cueright","targetright","valid","cued",1,171,1,"C","59"
"11532","cueright","targetright","valid","cued",1,658,1,"C","59"
"11533","cueright","targetright","valid","cued",1,288,1,"C","59"
"11534","cueright","targetleft","invalid","uncued",0,370,1,"C","59"
"11535","cueleft","targetleft","valid","cued",1,268,1,"C","59"
"11536","cueright","targetright","valid","cued",1,559,1,"C","59"
"11537","cueleft","targetleft","valid","cued",1,433,1,"C","59"
"11538","cueleft","targetright","invalid","uncued",0,430,1,"C","59"
"11539","cueleft","targetleft","valid","cued",1,460,1,"C","59"
"11540","cueleft","targetright","invalid","uncued",0,410,1,"C","59"
"11541","cueright","targetright","valid","cued",1,259,1,"C","59"
"11542","cueright","targetleft","invalid","uncued",0,520,1,"C","59"
"11543","cueright","targetright","valid","cued",1,319,1,"C","59"
"11544","cueright","targetright","valid","cued",1,394,1,"C","59"
"11545","cueright","targetright","valid","cued",1,362,1,"C","59"
"11546","cueright","targetright","valid","cued",1,307,1,"C","59"
"11547","cueright","targetright","valid","cued",1,335,1,"C","59"
"11548","cueleft","targetleft","valid","cued",1,306,1,"C","59"
"11549","cueright","targetleft","invalid","uncued",0,356,1,"C","59"
"11550","cueright","targetright","valid","cued",1,303,1,"C","59"
"11551","cueright","targetright","valid","cued",1,289,1,"C","59"
"11552","cueleft","targetright","invalid","uncued",0,415,1,"C","59"
"11553","cueright","targetright","valid","cued",1,310,1,"C","59"
"11554","cueright","targetright","valid","cued",1,502,1,"C","59"
"11555","cueright","targetright","valid","cued",1,260,1,"C","59"
"11556","cueleft","targetleft","valid","cued",1,302,1,"C","59"
"11557","cueright","targetright","valid","cued",1,299,1,"C","59"
"11558","cueleft","targetleft","valid","cued",1,279,1,"C","59"
"11559","cueleft","targetleft","valid","cued",1,370,1,"C","59"
"11560","cueright","targetright","valid","cued",1,282,1,"C","59"
"11561","cueright","targetright","valid","cued",1,318,1,"C","59"
"11562","cueright","targetright","valid","cued",1,297,1,"C","59"
"11563","cueleft","targetleft","valid","cued",1,240,1,"C","59"
"11564","cueright","targetleft","invalid","uncued",0,196,2,"C","59"
"11565","cueright","targetright","valid","cued",1,316,1,"C","59"
"11566","cueright","targetright","valid","cued",1,261,1,"C","59"
"11567","cueleft","targetleft","valid","cued",1,420,1,"C","59"
"11568","cueright","targetright","valid","cued",1,320,1,"C","59"
"11569","cueright","targetleft","invalid","uncued",0,420,1,"C","59"
"11570","cueleft","targetright","invalid","uncued",0,340,1,"C","59"
"11571","cueright","targetright","valid","cued",1,317,1,"C","59"
"11572","cueright","targetright","valid","cued",1,518,1,"C","59"
"11573","cueleft","targetleft","valid","cued",1,328,1,"C","59"
"11574","cueright","targetleft","invalid","uncued",0,219,2,"C","59"
"11575","cueleft","targetleft","valid","cued",1,348,1,"C","59"
"11576","cueleft","targetleft","valid","cued",1,333,1,"C","59"
"11577","cueright","targetleft","invalid","uncued",0,159,2,"C","59"
"11578","cueright","targetright","valid","cued",1,422,1,"C","59"
"11579","cueright","targetright","valid","cued",1,319,1,"C","59"
"11580","cueleft","targetleft","valid","cued",1,326,1,"C","59"
"11581","cueleft","targetleft","valid","cued",1,281,1,"C","59"
"11582","cueleft","targetleft","valid","cued",1,350,1,"C","59"
"11583","cueright","targetright","valid","cued",1,351,1,"C","59"
"11584","cueright","targetright","valid","cued",1,361,1,"C","59"
"11585","cueleft","targetright","invalid","uncued",0,402,1,"C","59"
"11586","cueleft","targetleft","valid","cued",1,386,1,"C","59"
"11587","cueright","targetright","valid","cued",1,314,1,"C","59"
"11588","cueleft","targetleft","valid","cued",1,405,1,"C","59"
"11589","cueleft","targetleft","valid","cued",1,358,1,"C","59"
"11590","cueright","targetright","valid","cued",1,335,1,"C","59"
"11591","cueright","targetright","valid","cued",1,329,1,"C","59"
"11592","cueleft","targetright","invalid","uncued",0,360,1,"C","59"
"11593","cueleft","targetleft","valid","cued",1,466,1,"C","59"
"11594","cueright","targetright","valid","cued",1,334,1,"C","59"
"11595","cueleft","targetleft","valid","cued",1,348,1,"C","59"
"11596","cueright","targetright","valid","cued",1,267,1,"C","59"
"11597","cueleft","targetright","invalid","uncued",0,480,1,"C","59"
"11598","cueleft","targetleft","valid","cued",1,356,1,"C","59"
"11599","cueright","targetright","valid","cued",1,389,1,"C","59"
"11600","cueleft","targetright","invalid","uncued",0,397,1,"C","59"
"11601","cueright","targetright","valid","cued",1,311,1,"C","59"
"11602","cueright","targetright","valid","cued",1,1500,3,"C","61"
"11603","cueleft","targetright","invalid","uncued",0,580,1,"C","61"
"11604","cueleft","targetright","invalid","uncued",0,356,1,"C","61"
"11605","cueleft","targetleft","valid","cued",1,373,1,"C","61"
"11606","cueleft","targetleft","valid","cued",1,408,1,"C","61"
"11607","cueleft","targetright","invalid","uncued",0,341,1,"C","61"
"11608","cueleft","targetleft","valid","cued",1,422,1,"C","61"
"11609","cueright","targetright","valid","cued",1,365,1,"C","61"
"11610","cueleft","targetright","invalid","uncued",0,493,1,"C","61"
"11611","cueright","targetright","valid","cued",1,482,1,"C","61"
"11612","cueleft","targetleft","valid","cued",1,463,1,"C","61"
"11613","cueleft","targetleft","valid","cued",1,403,1,"C","61"
"11614","cueleft","targetright","invalid","uncued",0,340,1,"C","61"
"11615","cueleft","targetright","invalid","uncued",0,364,1,"C","61"
"11616","cueright","targetright","valid","cued",1,358,1,"C","61"
"11617","cueright","targetright","valid","cued",1,156,1,"C","61"
"11618","cueright","targetright","valid","cued",1,336,1,"C","61"
"11619","cueright","targetright","valid","cued",1,400,1,"C","61"
"11620","cueleft","targetleft","valid","cued",1,512,1,"C","61"
"11621","cueright","targetright","valid","cued",1,442,1,"C","61"
"11622","cueright","targetright","valid","cued",1,544,1,"C","61"
"11623","cueright","targetright","valid","cued",1,466,1,"C","61"
"11624","cueright","targetright","valid","cued",1,399,1,"C","61"
"11625","cueleft","targetleft","valid","cued",1,392,1,"C","61"
"11626","cueright","targetright","valid","cued",1,415,1,"C","61"
"11627","cueleft","targetleft","valid","cued",1,398,1,"C","61"
"11628","cueright","targetright","valid","cued",1,437,1,"C","61"
"11629","cueright","targetleft","invalid","uncued",0,578,1,"C","61"
"11630","cueleft","targetleft","valid","cued",1,547,1,"C","61"
"11631","cueright","targetright","valid","cued",1,404,1,"C","61"
"11632","cueright","targetright","valid","cued",1,467,1,"C","61"
"11633","cueleft","targetleft","valid","cued",1,504,1,"C","61"
"11634","cueright","targetright","valid","cued",1,365,1,"C","61"
"11635","cueleft","targetright","invalid","uncued",0,502,1,"C","61"
"11636","cueright","targetright","valid","cued",1,448,1,"C","61"
"11637","cueleft","targetleft","valid","cued",1,462,1,"C","61"
"11638","cueright","targetright","valid","cued",1,412,1,"C","61"
"11639","cueleft","targetright","invalid","uncued",0,400,1,"C","61"
"11640","cueleft","targetleft","valid","cued",1,433,1,"C","61"
"11641","cueright","targetright","valid","cued",1,417,1,"C","61"
"11642","cueright","targetright","valid","cued",1,351,1,"C","61"
"11643","cueleft","targetleft","valid","cued",1,430,1,"C","61"
"11644","cueleft","targetright","invalid","uncued",0,478,1,"C","61"
"11645","cueright","targetleft","invalid","uncued",0,418,1,"C","61"
"11646","cueleft","targetleft","valid","cued",1,466,1,"C","61"
"11647","cueleft","targetleft","valid","cued",1,360,1,"C","61"
"11648","cueleft","targetleft","valid","cued",1,407,1,"C","61"
"11649","cueleft","targetleft","valid","cued",1,393,1,"C","61"
"11650","cueleft","targetleft","valid","cued",1,353,1,"C","61"
"11651","cueright","targetleft","invalid","uncued",0,487,1,"C","61"
"11652","cueleft","targetleft","valid","cued",1,451,1,"C","61"
"11653","cueright","targetright","valid","cued",1,425,1,"C","61"
"11654","cueright","targetright","valid","cued",1,392,1,"C","61"
"11655","cueright","targetleft","invalid","uncued",0,430,1,"C","61"
"11656","cueleft","targetright","invalid","uncued",0,492,1,"C","61"
"11657","cueright","targetright","valid","cued",1,377,1,"C","61"
"11658","cueright","targetright","valid","cued",1,379,1,"C","61"
"11659","cueleft","targetright","invalid","uncued",0,419,1,"C","61"
"11660","cueleft","targetleft","valid","cued",1,375,1,"C","61"
"11661","cueright","targetright","valid","cued",1,368,1,"C","61"
"11662","cueright","targetright","valid","cued",1,384,1,"C","61"
"11663","cueleft","targetleft","valid","cued",1,419,1,"C","61"
"11664","cueleft","targetleft","valid","cued",1,392,1,"C","61"
"11665","cueleft","targetleft","valid","cued",1,400,1,"C","61"
"11666","cueleft","targetleft","valid","cued",1,369,1,"C","61"
"11667","cueleft","targetleft","valid","cued",1,416,1,"C","61"
"11668","cueleft","targetleft","valid","cued",1,328,1,"C","61"
"11669","cueright","targetright","valid","cued",1,403,1,"C","61"
"11670","cueright","targetleft","invalid","uncued",0,442,1,"C","61"
"11671","cueleft","targetleft","valid","cued",1,406,1,"C","61"
"11672","cueright","targetleft","invalid","uncued",0,396,1,"C","61"
"11673","cueleft","targetright","invalid","uncued",0,395,1,"C","61"
"11674","cueleft","targetleft","valid","cued",1,412,1,"C","61"
"11675","cueright","targetright","valid","cued",1,458,1,"C","61"
"11676","cueleft","targetright","invalid","uncued",0,369,1,"C","61"
"11677","cueleft","targetright","invalid","uncued",0,426,1,"C","61"
"11678","cueright","targetright","valid","cued",1,454,1,"C","61"
"11679","cueleft","targetright","invalid","uncued",0,395,1,"C","61"
"11680","cueleft","targetright","invalid","uncued",0,346,1,"C","61"
"11681","cueleft","targetleft","valid","cued",1,382,1,"C","61"
"11682","cueleft","targetleft","valid","cued",1,436,1,"C","61"
"11683","cueright","targetright","valid","cued",1,355,1,"C","61"
"11684","cueright","targetleft","invalid","uncued",0,508,1,"C","61"
"11685","cueright","targetright","valid","cued",1,415,1,"C","61"
"11686","cueleft","targetright","invalid","uncued",0,452,1,"C","61"
"11687","cueleft","targetleft","valid","cued",1,432,1,"C","61"
"11688","cueright","targetright","valid","cued",1,398,1,"C","61"
"11689","cueleft","targetleft","valid","cued",1,439,1,"C","61"
"11690","cueleft","targetleft","valid","cued",1,375,1,"C","61"
"11691","cueleft","targetright","invalid","uncued",0,357,1,"C","61"
"11692","cueright","targetright","valid","cued",1,381,1,"C","61"
"11693","cueleft","targetright","invalid","uncued",0,374,1,"C","61"
"11694","cueleft","targetleft","valid","cued",1,391,1,"C","61"
"11695","cueleft","targetleft","valid","cued",1,439,1,"C","61"
"11696","cueright","targetleft","invalid","uncued",0,438,1,"C","61"
"11697","cueright","targetright","valid","cued",1,394,1,"C","61"
"11698","cueleft","targetright","invalid","uncued",0,451,1,"C","61"
"11699","cueright","targetright","valid","cued",1,400,1,"C","61"
"11700","cueright","targetright","valid","cued",1,344,1,"C","61"
"11701","cueright","targetright","valid","cued",1,402,1,"C","61"
"11702","cueleft","targetleft","valid","cued",1,442,1,"C","61"
"11703","cueright","targetright","valid","cued",1,391,1,"C","61"
"11704","cueright","targetright","valid","cued",1,369,1,"C","61"
"11705","cueleft","targetleft","valid","cued",1,568,1,"C","61"
"11706","cueleft","targetleft","valid","cued",1,353,1,"C","61"
"11707","cueright","targetleft","invalid","uncued",0,555,1,"C","61"
"11708","cueright","targetright","valid","cued",1,410,1,"C","61"
"11709","cueright","targetright","valid","cued",1,371,1,"C","61"
"11710","cueright","targetright","valid","cued",1,372,1,"C","61"
"11711","cueleft","targetright","invalid","uncued",0,513,1,"C","61"
"11712","cueright","targetright","valid","cued",1,405,1,"C","61"
"11713","cueright","targetright","valid","cued",1,317,1,"C","61"
"11714","cueright","targetright","valid","cued",1,393,1,"C","61"
"11715","cueright","targetleft","invalid","uncued",0,393,1,"C","61"
"11716","cueright","targetleft","invalid","uncued",0,504,1,"C","61"
"11717","cueleft","targetright","invalid","uncued",0,548,1,"C","61"
"11718","cueright","targetright","valid","cued",1,582,1,"C","61"
"11719","cueleft","targetleft","valid","cued",1,397,1,"C","61"
"11720","cueleft","targetleft","valid","cued",1,381,1,"C","61"
"11721","cueleft","targetright","invalid","uncued",0,408,1,"C","61"
"11722","cueright","targetright","valid","cued",1,390,1,"C","61"
"11723","cueleft","targetleft","valid","cued",1,422,1,"C","61"
"11724","cueleft","targetleft","valid","cued",1,267,1,"C","61"
"11725","cueright","targetright","valid","cued",1,368,1,"C","61"
"11726","cueleft","targetleft","valid","cued",1,202,1,"C","61"
"11727","cueleft","targetleft","valid","cued",1,432,1,"C","61"
"11728","cueleft","targetleft","valid","cued",1,400,1,"C","61"
"11729","cueleft","targetleft","valid","cued",1,440,1,"C","61"
"11730","cueleft","targetleft","valid","cued",1,404,1,"C","61"
"11731","cueleft","targetright","invalid","uncued",0,467,1,"C","61"
"11732","cueleft","targetleft","valid","cued",1,471,1,"C","61"
"11733","cueright","targetright","valid","cued",1,411,1,"C","61"
"11734","cueleft","targetleft","valid","cued",1,452,1,"C","61"
"11735","cueright","targetright","valid","cued",1,319,1,"C","61"
"11736","cueright","targetleft","invalid","uncued",0,426,1,"C","61"
"11737","cueright","targetright","valid","cued",1,505,1,"C","61"
"11738","cueright","targetleft","invalid","uncued",0,375,1,"C","61"
"11739","cueright","targetright","valid","cued",1,358,1,"C","61"
"11740","cueright","targetleft","invalid","uncued",0,343,1,"C","61"
"11741","cueleft","targetleft","valid","cued",1,329,1,"C","61"
"11742","cueleft","targetleft","valid","cued",1,490,1,"C","61"
"11743","cueright","targetright","valid","cued",1,259,1,"C","61"
"11744","cueleft","targetleft","valid","cued",1,409,1,"C","61"
"11745","cueleft","targetleft","valid","cued",1,383,1,"C","61"
"11746","cueright","targetright","valid","cued",1,392,1,"C","61"
"11747","cueright","targetright","valid","cued",1,353,1,"C","61"
"11748","cueright","targetright","valid","cued",1,372,1,"C","61"
"11749","cueright","targetleft","invalid","uncued",0,394,1,"C","61"
"11750","cueright","targetright","valid","cued",1,418,1,"C","61"
"11751","cueleft","targetleft","valid","cued",1,295,1,"C","61"
"11752","cueright","targetright","valid","cued",1,397,1,"C","61"
"11753","cueleft","targetleft","valid","cued",1,371,1,"C","61"
"11754","cueright","targetright","valid","cued",1,443,1,"C","61"
"11755","cueright","targetright","valid","cued",1,562,1,"C","61"
"11756","cueright","targetleft","invalid","uncued",0,434,1,"C","61"
"11757","cueleft","targetleft","valid","cued",1,433,1,"C","61"
"11758","cueright","targetright","valid","cued",1,434,1,"C","61"
"11759","cueright","targetright","valid","cued",1,374,1,"C","61"
"11760","cueright","targetleft","invalid","uncued",0,464,1,"C","61"
"11761","cueright","targetright","valid","cued",1,370,1,"C","61"
"11762","cueright","targetright","valid","cued",1,371,1,"C","61"
"11763","cueright","targetright","valid","cued",1,434,1,"C","61"
"11764","cueleft","targetleft","valid","cued",1,417,1,"C","61"
"11765","cueleft","targetleft","valid","cued",1,384,1,"C","61"
"11766","cueleft","targetleft","valid","cued",1,375,1,"C","61"
"11767","cueleft","targetleft","valid","cued",1,339,1,"C","61"
"11768","cueleft","targetleft","valid","cued",1,364,1,"C","61"
"11769","cueleft","targetleft","valid","cued",1,394,1,"C","61"
"11770","cueright","targetright","valid","cued",1,362,1,"C","61"
"11771","cueleft","targetleft","valid","cued",1,378,1,"C","61"
"11772","cueleft","targetleft","valid","cued",1,508,1,"C","61"
"11773","cueleft","targetright","invalid","uncued",0,553,1,"C","61"
"11774","cueleft","targetleft","valid","cued",1,465,1,"C","61"
"11775","cueright","targetright","valid","cued",1,495,1,"C","61"
"11776","cueright","targetright","valid","cued",1,626,1,"C","61"
"11777","cueright","targetright","valid","cued",1,370,1,"C","61"
"11778","cueleft","targetleft","valid","cued",1,376,1,"C","61"
"11779","cueright","targetleft","invalid","uncued",0,447,1,"C","61"
"11780","cueleft","targetleft","valid","cued",1,399,1,"C","61"
"11781","cueleft","targetright","invalid","uncued",0,367,1,"C","61"
"11782","cueleft","targetright","invalid","uncued",0,399,1,"C","61"
"11783","cueleft","targetleft","valid","cued",1,477,1,"C","61"
"11784","cueleft","targetright","invalid","uncued",0,449,1,"C","61"
"11785","cueleft","targetright","invalid","uncued",0,433,1,"C","61"
"11786","cueleft","targetleft","valid","cued",1,532,1,"C","61"
"11787","cueright","targetright","valid","cued",1,409,1,"C","61"
"11788","cueright","targetleft","invalid","uncued",0,591,1,"C","61"
"11789","cueright","targetright","valid","cued",1,383,1,"C","61"
"11790","cueright","targetright","valid","cued",1,351,1,"C","61"
"11791","cueleft","targetright","invalid","uncued",0,407,1,"C","61"
"11792","cueleft","targetleft","valid","cued",1,342,1,"C","61"
"11793","cueleft","targetright","invalid","uncued",0,456,1,"C","61"
"11794","cueright","targetright","valid","cued",1,343,1,"C","61"
"11795","cueright","targetright","valid","cued",1,311,1,"C","61"
"11796","cueright","targetright","valid","cued",1,361,1,"C","61"
"11797","cueright","targetright","valid","cued",1,365,1,"C","61"
"11798","cueright","targetright","valid","cued",1,380,1,"C","61"
"11799","cueright","targetleft","invalid","uncued",0,460,1,"C","61"
"11800","cueleft","targetleft","valid","cued",1,545,1,"C","61"
"11801","cueright","targetleft","invalid","uncued",0,371,1,"C","61"
"11802","cueright","targetright","valid","cued",1,1113,1,"C","62"
"11803","cueleft","targetleft","valid","cued",1,466,1,"C","62"
"11804","cueleft","targetleft","valid","cued",1,406,1,"C","62"
"11805","cueleft","targetleft","valid","cued",1,430,1,"C","62"
"11806","cueleft","targetleft","valid","cued",1,454,1,"C","62"
"11807","cueleft","targetleft","valid","cued",1,354,1,"C","62"
"11808","cueleft","targetright","invalid","uncued",0,434,1,"C","62"
"11809","cueleft","targetright","invalid","uncued",0,386,1,"C","62"
"11810","cueright","targetleft","invalid","uncued",0,355,1,"C","62"
"11811","cueright","targetright","valid","cued",1,507,1,"C","62"
"11812","cueright","targetright","valid","cued",1,489,1,"C","62"
"11813","cueleft","targetleft","valid","cued",1,377,1,"C","62"
"11814","cueleft","targetleft","valid","cued",1,410,1,"C","62"
"11815","cueright","targetright","valid","cued",1,387,1,"C","62"
"11816","cueleft","targetleft","valid","cued",1,400,1,"C","62"
"11817","cueleft","targetright","invalid","uncued",0,722,1,"C","62"
"11818","cueright","targetright","valid","cued",1,498,1,"C","62"
"11819","cueleft","targetleft","valid","cued",1,423,1,"C","62"
"11820","cueleft","targetleft","valid","cued",1,380,1,"C","62"
"11821","cueleft","targetleft","valid","cued",1,350,1,"C","62"
"11822","cueleft","targetright","invalid","uncued",0,448,1,"C","62"
"11823","cueleft","targetright","invalid","uncued",0,380,1,"C","62"
"11824","cueright","targetright","valid","cued",1,452,1,"C","62"
"11825","cueright","targetright","valid","cued",1,345,1,"C","62"
"11826","cueright","targetright","valid","cued",1,373,1,"C","62"
"11827","cueright","targetright","valid","cued",1,334,1,"C","62"
"11828","cueright","targetright","valid","cued",1,351,1,"C","62"
"11829","cueright","targetleft","invalid","uncued",0,420,1,"C","62"
"11830","cueright","targetright","valid","cued",1,361,1,"C","62"
"11831","cueleft","targetleft","valid","cued",1,346,1,"C","62"
"11832","cueright","targetleft","invalid","uncued",0,516,1,"C","62"
"11833","cueleft","targetleft","valid","cued",1,372,1,"C","62"
"11834","cueright","targetleft","invalid","uncued",0,383,1,"C","62"
"11835","cueleft","targetleft","valid","cued",1,391,1,"C","62"
"11836","cueright","targetright","valid","cued",1,582,1,"C","62"
"11837","cueright","targetleft","invalid","uncued",0,407,1,"C","62"
"11838","cueright","targetleft","invalid","uncued",0,431,1,"C","62"
"11839","cueright","targetright","valid","cued",1,443,1,"C","62"
"11840","cueright","targetright","valid","cued",1,369,1,"C","62"
"11841","cueleft","targetleft","valid","cued",1,377,1,"C","62"
"11842","cueleft","targetright","invalid","uncued",0,529,1,"C","62"
"11843","cueright","targetleft","invalid","uncued",0,342,1,"C","62"
"11844","cueleft","targetleft","valid","cued",1,309,1,"C","62"
"11845","cueleft","targetleft","valid","cued",1,352,1,"C","62"
"11846","cueleft","targetleft","valid","cued",1,354,1,"C","62"
"11847","cueleft","targetright","invalid","uncued",0,404,1,"C","62"
"11848","cueleft","targetright","invalid","uncued",0,411,1,"C","62"
"11849","cueright","targetleft","invalid","uncued",0,346,1,"C","62"
"11850","cueright","targetleft","invalid","uncued",0,362,1,"C","62"
"11851","cueleft","targetleft","valid","cued",1,357,1,"C","62"
"11852","cueright","targetright","valid","cued",1,398,1,"C","62"
"11853","cueleft","targetright","invalid","uncued",0,454,1,"C","62"
"11854","cueright","targetleft","invalid","uncued",0,321,1,"C","62"
"11855","cueleft","targetleft","valid","cued",1,293,1,"C","62"
"11856","cueleft","targetleft","valid","cued",1,321,1,"C","62"
"11857","cueleft","targetleft","valid","cued",1,356,1,"C","62"
"11858","cueleft","targetleft","valid","cued",1,324,1,"C","62"
"11859","cueright","targetright","valid","cued",1,375,1,"C","62"
