"","type","RT","errorStatus","condition","subn"
"8434","nogo",2000,0,"C","34"
"8435","go",301,0,"C","34"
"8436","go",229,0,"C","34"
"8437","go",226,0,"C","34"
"8438","nogo",2000,0,"C","34"
"8439","nogo",2000,0,"C","34"
"8440","go",368,0,"C","34"
"8441","nogo",2000,0,"C","34"
"8442","go",368,0,"C","34"
"8443","go",300,0,"C","34"
"8444","go",275,0,"C","34"
"8445","go",301,0,"C","34"
"8446","go",291,0,"C","34"
"8447","go",266,0,"C","34"
"8448","go",268,0,"C","34"
"8449","go",260,0,"C","34"
"8450","nogo",2000,0,"C","34"
"8451","nogo",2000,0,"C","34"
"8452","go",341,0,"C","34"
"8453","go",249,0,"C","34"
"8454","go",251,0,"C","34"
"8455","go",277,0,"C","34"
"8456","go",243,0,"C","34"
"8457","go",255,0,"C","34"
"8458","go",265,0,"C","34"
"8459","go",242,0,"C","34"
"8460","go",238,0,"C","34"
"8461","go",214,0,"C","34"
"8462","go",256,0,"C","34"
"8463","nogo",307,1,"C","34"
"8464","go",464,0,"C","34"
"8465","nogo",2000,0,"C","34"
"8466","go",449,0,"C","34"
"8467","go",287,0,"C","34"
"8468","go",304,0,"C","34"
"8469","nogo",2000,0,"C","34"
"8470","go",339,0,"C","34"
"8471","go",286,0,"C","34"
"8472","go",280,0,"C","34"
"8473","nogo",2000,0,"C","34"
"8474","nogo",2000,0,"C","34"
"8475","go",345,0,"C","34"
"8476","nogo",2000,0,"C","34"
"8477","nogo",2000,0,"C","34"
"8478","nogo",2000,0,"C","34"
"8479","go",337,0,"C","34"
"8480","go",308,0,"C","34"
"8481","nogo",2000,0,"C","34"
"8482","go",331,0,"C","34"
"8483","go",307,0,"C","34"
"8484","go",267,0,"C","34"
"8485","go",269,0,"C","34"
"8486","go",279,0,"C","34"
"8487","nogo",2000,0,"C","34"
"8488","nogo",2000,0,"C","34"
"8489","nogo",2000,0,"C","34"
"8490","go",354,0,"C","34"
"8491","go",325,0,"C","34"
"8492","go",267,0,"C","34"
"8493","nogo",2000,0,"C","34"
"8494","go",395,0,"C","34"
"8495","go",331,0,"C","34"
"8496","go",297,0,"C","34"
"8497","nogo",2000,0,"C","34"
"8498","nogo",2000,0,"C","34"
"8499","go",330,0,"C","34"
"8500","nogo",2000,0,"C","34"
"8501","go",291,0,"C","34"
"8502","go",1320,0,"O","35"
"8503","nogo",2000,0,"O","35"
"8504","go",398,0,"O","35"
"8505","go",357,0,"O","35"
"8506","go",338,0,"O","35"
"8507","nogo",2000,0,"O","35"
"8508","go",342,0,"O","35"
"8509","go",336,0,"O","35"
"8510","go",302,0,"O","35"
"8511","nogo",2000,0,"O","35"
"8512","go",459,0,"O","35"
"8513","nogo",2000,0,"O","35"
"8514","nogo",2000,0,"O","35"
"8515","go",362,0,"O","35"
"8516","go",332,0,"O","35"
"8517","go",291,0,"O","35"
"8518","go",275,0,"O","35"
"8519","go",267,0,"O","35"
"8520","go",299,0,"O","35"
"8521","go",267,0,"O","35"
"8522","go",292,0,"O","35"
"8523","go",292,0,"O","35"
"8524","go",267,0,"O","35"
"8525","go",285,0,"O","35"
"8526","go",244,0,"O","35"
"8527","go",239,0,"O","35"
"8528","go",244,0,"O","35"
"8529","go",249,0,"O","35"
"8530","go",238,0,"O","35"
"8531","nogo",217,1,"O","35"
"8532","go",369,0,"O","35"
"8533","nogo",2000,0,"O","35"
"8534","go",371,0,"O","35"
"8535","go",309,0,"O","35"
"8536","go",315,0,"O","35"
"8537","go",354,0,"O","35"
"8538","go",361,0,"O","35"
"8539","go",365,0,"O","35"
"8540","go",402,0,"O","35"
"8541","go",358,0,"O","35"
"8542","go",378,0,"O","35"
"8543","go",1104,0,"O","35"
"8544","go",366,0,"O","35"
"8545","go",269,0,"O","35"
"8546","go",319,0,"O","35"
"8547","go",365,0,"O","35"
"8548","go",314,0,"O","35"
"8549","go",288,0,"O","35"
"8550","go",296,0,"O","35"
"8551","go",279,0,"O","35"
"8552","go",312,0,"O","35"
"8553","go",319,0,"O","35"
"8554","go",296,0,"O","35"
"8555","go",302,0,"O","35"
"8556","go",328,0,"O","35"
"8557","go",325,0,"O","35"
"8558","go",355,0,"O","35"
"8559","go",271,0,"O","35"
"8560","go",291,0,"O","35"
"8561","go",282,0,"O","35"
"8562","go",276,0,"O","35"
"8563","go",325,0,"O","35"
"8564","go",291,0,"O","35"
"8565","go",307,0,"O","35"
"8566","nogo",2000,0,"O","35"
"8567","go",1302,0,"O","35"
"8568","nogo",2000,0,"O","35"
"8569","go",352,0,"O","35"
"8570","go",297,0,"O","35"
"8571","go",323,0,"O","35"
"8572","go",284,0,"O","35"
"8573","nogo",2000,0,"O","35"
"8574","go",367,0,"O","35"
"8575","go",293,0,"O","35"
"8576","go",317,0,"O","35"
"8577","go",337,0,"O","35"
"8578","go",328,0,"O","35"
"8579","nogo",2000,0,"O","35"
"8580","go",324,0,"O","35"
"8581","go",278,0,"O","35"
"8582","go",240,0,"O","35"
"8583","nogo",2000,0,"O","35"
"8584","nogo",2000,0,"O","35"
"8585","go",620,0,"O","35"
"8586","go",332,0,"O","35"
"8587","go",306,0,"O","35"
"8588","nogo",2000,0,"O","35"
"8589","nogo",2000,0,"O","35"
"8590","go",491,0,"O","35"
"8591","go",312,0,"O","35"
"8592","go",295,0,"O","35"
"8593","go",271,0,"O","35"
"8594","go",290,0,"O","35"
"8595","go",273,0,"O","35"
"8596","go",289,0,"O","35"
"8597","go",289,0,"O","35"
"8598","nogo",2000,0,"O","35"
"8599","go",407,0,"O","35"
"8600","go",271,0,"O","35"
"8601","nogo",330,1,"O","35"
"8602","go",951,0,"O","35"
"8603","go",348,0,"O","35"
"8604","nogo",2000,0,"O","35"
"8605","go",798,0,"O","35"
"8606","go",313,0,"O","35"
"8607","go",333,0,"O","35"
"8608","go",342,0,"O","35"
"8609","go",297,0,"O","35"
"8610","go",378,0,"O","35"
"8611","go",367,0,"O","35"
"8612","go",283,0,"O","35"
"8613","go",277,0,"O","35"
"8614","go",268,0,"O","35"
"8615","go",255,0,"O","35"
"8616","go",312,0,"O","35"
"8617","go",311,0,"O","35"
"8618","go",245,0,"O","35"
"8619","nogo",2000,0,"O","35"
"8620","go",400,0,"O","35"
"8621","go",311,0,"O","35"
"8622","go",302,0,"O","35"
"8623","go",302,0,"O","35"
"8624","nogo",2000,0,"O","35"
"8625","go",946,0,"O","35"
"8626","nogo",2000,0,"O","35"
"8627","go",466,0,"O","35"
"8628","go",298,0,"O","35"
"8629","go",345,0,"O","35"
"8630","go",342,0,"O","35"
"8631","go",299,0,"O","35"
"8632","go",363,0,"O","35"
"8633","go",352,0,"O","35"
"8634","go",335,0,"O","35"
"8635","go",340,0,"O","35"
"8636","go",331,0,"O","35"
"8637","go",344,0,"O","35"
"8638","go",319,0,"O","35"
"8639","go",325,0,"O","35"
"8640","go",324,0,"O","35"
"8641","go",315,0,"O","35"
"8642","go",368,0,"O","35"
"8643","go",345,0,"O","35"
"8644","go",346,0,"O","35"
"8645","nogo",2000,0,"O","35"
"8646","go",342,0,"O","35"
"8647","go",323,0,"O","35"
"8648","go",308,0,"O","35"
"8649","nogo",2000,0,"O","35"
"8650","go",328,0,"O","35"
"8651","go",322,0,"O","35"
"8652","go",305,0,"O","35"
"8653","go",320,0,"O","35"
"8654","nogo",2000,0,"O","35"
"8655","go",379,0,"O","35"
"8656","nogo",2000,0,"O","35"
"8657","go",475,0,"O","35"
"8658","nogo",2000,0,"O","35"
"8659","go",391,0,"O","35"
"8660","nogo",2000,0,"O","35"
"8661","go",374,0,"O","35"
"8662","go",322,0,"O","35"
"8663","go",319,0,"O","35"
"8664","go",350,0,"O","35"
"8665","go",330,0,"O","35"
"8666","go",360,0,"O","35"
"8667","go",341,0,"O","35"
"8668","go",1043,0,"O","35"
"8669","go",310,0,"O","35"
"8670","go",365,0,"O","35"
"8671","go",322,0,"O","35"
"8672","go",323,0,"O","35"
"8673","nogo",2000,0,"O","35"
"8674","nogo",2000,0,"O","35"
"8675","go",416,0,"O","35"
"8676","go",346,0,"O","35"
"8677","nogo",2000,0,"O","35"
"8678","go",365,0,"O","35"
"8679","nogo",2000,0,"O","35"
"8680","go",454,0,"O","35"
"8681","go",347,0,"O","35"
"8682","go",377,0,"O","35"
"8683","go",278,0,"O","35"
"8684","go",311,0,"O","35"
"8685","go",293,0,"O","35"
"8686","go",327,0,"O","35"
"8687","go",300,0,"O","35"
"8688","go",316,0,"O","35"
"8689","go",301,0,"O","35"
"8690","go",275,0,"O","35"
"8691","nogo",2000,0,"O","35"
"8692","nogo",368,1,"O","35"
"8693","go",445,0,"O","35"
"8694","go",326,0,"O","35"
"8695","go",371,0,"O","35"
"8696","go",313,0,"O","35"
"8697","nogo",2000,0,"O","35"
"8698","go",788,0,"O","35"
"8699","go",304,0,"O","35"
"8700","go",328,0,"O","35"
"8701","go",315,0,"O","35"
"8702","go",301,0,"O","35"
"8703","go",302,0,"O","35"
"8704","go",348,0,"O","35"
"8705","go",329,0,"O","35"
"8706","go",303,0,"O","35"
"8707","go",351,0,"O","35"
"8708","go",334,0,"O","35"
"8709","nogo",2000,0,"O","35"
"8710","go",480,0,"O","35"
"8711","nogo",2000,0,"O","35"
"8712","go",413,0,"O","35"
"8713","nogo",2000,0,"O","35"
"8714","go",361,0,"O","35"
"8715","go",347,0,"O","35"
"8716","go",321,0,"O","35"
"8717","go",345,0,"O","35"
"8718","go",301,0,"O","35"
"8719","go",278,0,"O","35"
"8720","nogo",2000,0,"O","35"
"8721","go",427,0,"O","35"
"8722","nogo",2000,0,"O","35"
"8723","go",320,0,"O","35"
"8724","go",339,0,"O","35"
"8725","nogo",2000,0,"O","35"
"8726","go",336,0,"O","35"
"8727","go",284,0,"O","35"
"8728","go",324,0,"O","35"
"8729","go",396,0,"O","35"
"8730","go",343,0,"O","35"
"8731","go",307,0,"O","35"
"8732","go",268,0,"O","35"
"8733","nogo",2000,0,"O","35"
"8734","go",370,0,"O","35"
"8735","go",283,0,"O","35"
"8736","nogo",2000,0,"O","35"
"8737","nogo",2000,0,"O","35"
"8738","go",508,0,"O","35"
"8739","go",347,0,"O","35"
"8740","nogo",2000,0,"O","35"
"8741","go",453,0,"O","35"
"8742","nogo",2000,0,"O","35"
"8743","nogo",2000,0,"O","35"
"8744","go",812,0,"O","35"
"8745","go",326,0,"O","35"
"8746","nogo",2000,0,"O","35"
"8747","nogo",2000,0,"O","35"
"8748","nogo",2000,0,"O","35"
"8749","nogo",2000,0,"O","35"
"8750","go",492,0,"O","35"
"8751","go",345,0,"O","35"
"8752","go",620,0,"O","36"
"8753","go",869,0,"O","36"
"8754","go",600,0,"O","36"
"8755","go",629,0,"O","36"
"8756","nogo",2000,0,"O","36"
"8757","go",346,0,"O","36"
"8758","go",352,0,"O","36"
"8759","go",445,0,"O","36"
"8760","go",383,0,"O","36"
"8761","nogo",2000,0,"O","36"
"8762","go",360,0,"O","36"
"8763","go",339,0,"O","36"
"8764","go",457,0,"O","36"
"8765","go",307,0,"O","36"
"8766","nogo",2000,0,"O","36"
"8767","go",478,0,"O","36"
"8768","go",343,0,"O","36"
"8769","go",372,0,"O","36"
"8770","go",295,0,"O","36"
"8771","nogo",2000,0,"O","36"
"8772","go",379,0,"O","36"
"8773","go",311,0,"O","36"
"8774","go",358,0,"O","36"
"8775","go",281,0,"O","36"
"8776","go",325,0,"O","36"
"8777","go",361,0,"O","36"
"8778","go",391,0,"O","36"
"8779","go",370,0,"O","36"
"8780","nogo",2000,0,"O","36"
"8781","go",365,0,"O","36"
"8782","go",315,0,"O","36"
"8783","go",304,0,"O","36"
"8784","go",352,0,"O","36"
"8785","go",340,0,"O","36"
"8786","go",330,0,"O","36"
"8787","go",320,0,"O","36"
"8788","go",321,0,"O","36"
"8789","go",320,0,"O","36"
"8790","go",325,0,"O","36"
"8791","go",331,0,"O","36"
"8792","go",298,0,"O","36"
"8793","go",410,0,"O","36"
"8794","go",340,0,"O","36"
"8795","go",363,0,"O","36"
"8796","go",360,0,"O","36"
"8797","go",374,0,"O","36"
"8798","nogo",2000,0,"O","36"
"8799","nogo",2000,0,"O","36"
"8800","go",490,0,"O","36"
"8801","go",353,0,"O","36"
"8802","go",373,0,"O","36"
"8803","go",389,0,"O","36"
"8804","go",455,0,"O","36"
"8805","go",449,0,"O","36"
"8806","go",361,0,"O","36"
"8807","go",325,0,"O","36"
"8808","go",349,0,"O","36"
"8809","go",348,0,"O","36"
"8810","go",345,0,"O","36"
"8811","go",294,0,"O","36"
"8812","go",343,0,"O","36"
"8813","go",345,0,"O","36"
"8814","go",347,0,"O","36"
"8815","go",336,0,"O","36"
"8816","go",303,0,"O","36"
"8817","go",327,0,"O","36"
"8818","nogo",235,1,"O","36"
"8819","go",573,0,"O","36"
"8820","go",341,0,"O","36"
"8821","go",290,0,"O","36"
"8822","go",354,0,"O","36"
"8823","go",271,0,"O","36"
"8824","go",263,0,"O","36"
"8825","go",306,0,"O","36"
"8826","go",249,0,"O","36"
"8827","go",539,0,"O","36"
"8828","go",223,0,"O","36"
"8829","go",268,0,"O","36"
"8830","go",355,0,"O","36"
"8831","go",385,0,"O","36"
"8832","go",325,0,"O","36"
"8833","nogo",2000,0,"O","36"
"8834","go",384,0,"O","36"
"8835","go",396,0,"O","36"
"8836","go",293,0,"O","36"
"8837","go",309,0,"O","36"
"8838","go",308,0,"O","36"
"8839","go",245,0,"O","36"
"8840","go",431,0,"O","36"
"8841","go",322,0,"O","36"
"8842","go",409,0,"O","36"
"8843","go",378,0,"O","36"
"8844","nogo",2000,0,"O","36"
"8845","go",382,0,"O","36"
"8846","go",345,0,"O","36"
"8847","go",343,0,"O","36"
"8848","go",331,0,"O","36"
"8849","go",346,0,"O","36"
"8850","go",431,0,"O","36"
"8851","go",395,0,"O","36"
"8852","go",437,0,"O","36"
"8853","go",464,0,"O","36"
"8854","go",489,0,"O","36"
"8855","go",449,0,"O","36"
"8856","go",460,0,"O","36"
"8857","nogo",2000,0,"O","36"
"8858","go",367,0,"O","36"
"8859","go",450,0,"O","36"
"8860","go",381,0,"O","36"
"8861","go",345,0,"O","36"
"8862","go",405,0,"O","36"
"8863","go",500,0,"O","36"
"8864","go",380,0,"O","36"
"8865","go",357,0,"O","36"
"8866","go",356,0,"O","36"
"8867","go",265,0,"O","36"
"8868","nogo",2000,0,"O","36"
"8869","nogo",2000,0,"O","36"
"8870","go",490,0,"O","36"
"8871","go",384,0,"O","36"
"8872","go",355,0,"O","36"
"8873","go",363,0,"O","36"
"8874","go",438,0,"O","36"
"8875","go",338,0,"O","36"
"8876","go",504,0,"O","36"
"8877","go",503,0,"O","36"
"8878","go",446,0,"O","36"
"8879","go",487,0,"O","36"
"8880","go",553,0,"O","36"
"8881","go",302,0,"O","36"
"8882","go",510,0,"O","36"
"8883","go",539,0,"O","36"
"8884","go",444,0,"O","36"
"8885","go",547,0,"O","36"
"8886","nogo",2000,0,"O","36"
"8887","nogo",2000,0,"O","36"
"8888","nogo",2000,0,"O","36"
"8889","go",381,0,"O","36"
"8890","go",400,0,"O","36"
"8891","go",404,0,"O","36"
"8892","go",478,0,"O","36"
"8893","go",430,0,"O","36"
"8894","go",417,0,"O","36"
"8895","go",484,0,"O","36"
"8896","go",445,0,"O","36"
"8897","go",566,0,"O","36"
"8898","go",435,0,"O","36"
"8899","nogo",2000,0,"O","36"
"8900","go",802,0,"O","36"
"8901","go",466,0,"O","36"
"8902","go",454,0,"O","36"
"8903","go",493,0,"O","36"
"8904","go",558,0,"O","36"
"8905","go",459,0,"O","36"
"8906","go",308,0,"O","36"
"8907","go",484,0,"O","36"
"8908","go",492,0,"O","36"
"8909","nogo",2000,0,"O","36"
"8910","go",610,0,"O","36"
"8911","go",451,0,"O","36"
"8912","go",398,0,"O","36"
"8913","go",518,0,"O","36"
"8914","go",439,0,"O","36"
"8915","go",527,0,"O","36"
"8916","go",568,0,"O","36"
"8917","nogo",2000,0,"O","36"
"8918","go",458,0,"O","36"
"8919","nogo",2000,0,"O","36"
"8920","go",373,0,"O","36"
"8921","nogo",2000,0,"O","36"
"8922","go",333,0,"O","36"
"8923","go",483,0,"O","36"
"8924","nogo",2000,0,"O","36"
"8925","go",351,0,"O","36"
"8926","go",403,0,"O","36"
"8927","go",390,0,"O","36"
"8928","go",484,0,"O","36"
"8929","go",491,0,"O","36"
"8930","nogo",2000,0,"O","36"
"8931","go",488,0,"O","36"
"8932","nogo",2000,0,"O","36"
"8933","nogo",2000,0,"O","36"
"8934","go",337,0,"O","36"
"8935","go",363,0,"O","36"
"8936","nogo",2000,0,"O","36"
"8937","nogo",2000,0,"O","36"
"8938","nogo",2000,0,"O","36"
"8939","nogo",2000,0,"O","36"
"8940","go",440,0,"O","36"
"8941","go",414,0,"O","36"
"8942","nogo",2000,0,"O","36"
"8943","go",471,0,"O","36"
"8944","go",560,0,"O","36"
"8945","go",523,0,"O","36"
"8946","go",525,0,"O","36"
"8947","go",602,0,"O","36"
"8948","go",510,0,"O","36"
"8949","nogo",2000,0,"O","36"
"8950","go",418,0,"O","36"
"8951","go",500,0,"O","36"
"8952","go",507,0,"O","36"
"8953","go",403,0,"O","36"
"8954","go",541,0,"O","36"
"8955","go",539,0,"O","36"
"8956","go",507,0,"O","36"
"8957","go",514,0,"O","36"
"8958","go",463,0,"O","36"
"8959","go",520,0,"O","36"
"8960","go",552,0,"O","36"
"8961","nogo",2000,0,"O","36"
"8962","nogo",2000,0,"O","36"
"8963","go",540,0,"O","36"
"8964","nogo",2000,0,"O","36"
"8965","go",684,0,"O","36"
"8966","go",564,0,"O","36"
"8967","nogo",2000,0,"O","36"
"8968","go",374,0,"O","36"
"8969","nogo",2000,0,"O","36"
"8970","nogo",2000,0,"O","36"
"8971","nogo",2000,0,"O","36"
"8972","go",470,0,"O","36"
"8973","nogo",2000,0,"O","36"
"8974","nogo",2000,0,"O","36"
"8975","nogo",2000,0,"O","36"
"8976","nogo",2000,0,"O","36"
"8977","go",388,0,"O","36"
"8978","nogo",2000,0,"O","36"
"8979","go",427,0,"O","36"
"8980","go",676,0,"O","36"
"8981","nogo",2000,0,"O","36"
"8982","go",384,0,"O","36"
"8983","go",434,0,"O","36"
"8984","go",469,0,"O","36"
"8985","go",550,0,"O","36"
"8986","nogo",2000,0,"O","36"
"8987","go",393,0,"O","36"
"8988","go",524,0,"O","36"
"8989","go",524,0,"O","36"
"8990","go",489,0,"O","36"
"8991","nogo",2000,0,"O","36"
"8992","nogo",2000,0,"O","36"
"8993","go",386,0,"O","36"
"8994","go",419,0,"O","36"
"8995","go",537,0,"O","36"
"8996","nogo",2000,0,"O","36"
"8997","go",465,0,"O","36"
"8998","go",432,0,"O","36"
"8999","nogo",2000,0,"O","36"
"9000","go",521,0,"O","36"
"9001","nogo",2000,0,"O","36"
"9002","nogo",2000,0,"O","37"
"9003","go",569,0,"O","37"
"9004","go",425,0,"O","37"
"9005","go",339,0,"O","37"
"9006","go",347,0,"O","37"
"9007","go",310,0,"O","37"
"9008","go",319,0,"O","37"
"9009","go",294,0,"O","37"
"9010","nogo",2000,0,"O","37"
"9011","go",363,0,"O","37"
"9012","go",295,0,"O","37"
"9013","go",278,0,"O","37"
"9014","go",263,0,"O","37"
"9015","nogo",2000,0,"O","37"
"9016","go",325,0,"O","37"
"9017","go",266,0,"O","37"
"9018","go",283,0,"O","37"
"9019","go",283,0,"O","37"
"9020","go",259,0,"O","37"
"9021","nogo",2000,0,"O","37"
"9022","go",361,0,"O","37"
"9023","go",299,0,"O","37"
"9024","go",252,0,"O","37"
"9025","nogo",2000,0,"O","37"
"9026","go",345,0,"O","37"
"9027","go",277,0,"O","37"
"9028","go",277,0,"O","37"
"9029","go",318,0,"O","37"
"9030","nogo",246,1,"O","37"
"9031","go",383,0,"O","37"
"9032","go",284,0,"O","37"
"9033","go",284,0,"O","37"
"9034","go",275,0,"O","37"
"9035","go",275,0,"O","37"
"9036","go",259,0,"O","37"
"9037","nogo",2000,0,"O","37"
"9038","go",339,0,"O","37"
"9039","go",263,0,"O","37"
"9040","go",257,0,"O","37"
"9041","go",259,0,"O","37"
"9042","go",263,0,"O","37"
"9043","go",259,0,"O","37"
"9044","go",259,0,"O","37"
"9045","go",254,0,"O","37"
"9046","go",256,0,"O","37"
"9047","go",242,0,"O","37"
"9048","go",210,0,"O","37"
"9049","go",254,0,"O","37"
"9050","go",273,0,"O","37"
"9051","go",232,0,"O","37"
"9052","go",275,0,"O","37"
"9053","go",241,0,"O","37"
"9054","go",220,0,"O","37"
"9055","go",232,0,"O","37"
"9056","go",291,0,"O","37"
"9057","go",291,0,"O","37"
"9058","nogo",2000,0,"O","37"
"9059","go",287,0,"O","37"
"9060","go",287,0,"O","37"
"9061","nogo",230,1,"O","37"
"9062","go",342,0,"O","37"
"9063","go",261,0,"O","37"
"9064","go",296,0,"O","37"
"9065","go",263,0,"O","37"
"9066","go",274,0,"O","37"
"9067","go",257,0,"O","37"
"9068","go",261,0,"O","37"
"9069","nogo",2000,0,"O","37"
"9070","go",361,0,"O","37"
"9071","go",276,0,"O","37"
"9072","go",257,0,"O","37"
"9073","go",261,0,"O","37"
"9074","nogo",2000,0,"O","37"
"9075","go",332,0,"O","37"
"9076","go",249,0,"O","37"
"9077","go",218,0,"O","37"
"9078","go",221,0,"O","37"
"9079","go",256,0,"O","37"
"9080","go",153,0,"O","37"
"9081","go",247,0,"O","37"
"9082","go",231,0,"O","37"
"9083","go",202,0,"O","37"
"9084","go",212,0,"O","37"
"9085","go",274,0,"O","37"
"9086","go",275,0,"O","37"
"9087","go",323,0,"O","37"
"9088","go",242,0,"O","37"
"9089","go",188,0,"O","37"
"9090","go",271,0,"O","37"
"9091","go",240,0,"O","37"
"9092","go",266,0,"O","37"
"9093","go",283,0,"O","37"
"9094","go",265,0,"O","37"
"9095","go",268,0,"O","37"
"9096","nogo",2000,0,"O","37"
"9097","go",310,0,"O","37"
"9098","go",287,0,"O","37"
"9099","go",286,0,"O","37"
"9100","go",265,0,"O","37"
"9101","nogo",2000,0,"O","37"
"9102","go",276,0,"O","37"
"9103","go",226,0,"O","37"
"9104","go",228,0,"O","37"
"9105","nogo",270,1,"O","37"
"9106","go",360,0,"O","37"
"9107","go",733,0,"O","37"
"9108","nogo",270,1,"O","37"
"9109","go",357,0,"O","37"
"9110","go",355,0,"O","37"
"9111","go",303,0,"O","37"
"9112","go",335,0,"O","37"
"9113","go",269,0,"O","37"
"9114","go",245,0,"O","37"
"9115","go",247,0,"O","37"
"9116","go",232,0,"O","37"
"9117","go",228,0,"O","37"
"9118","go",237,0,"O","37"
"9119","nogo",240,1,"O","37"
"9120","go",314,0,"O","37"
"9121","go",258,0,"O","37"
"9122","go",194,0,"O","37"
"9123","go",262,0,"O","37"
"9124","go",279,0,"O","37"
"9125","go",464,0,"O","37"
"9126","go",313,0,"O","37"
"9127","go",258,0,"O","37"
"9128","go",267,0,"O","37"
"9129","go",260,0,"O","37"
"9130","go",283,0,"O","37"
"9131","nogo",2000,0,"O","37"
"9132","go",343,0,"O","37"
"9133","go",252,0,"O","37"
"9134","nogo",2000,0,"O","37"
"9135","go",347,0,"O","37"
"9136","go",326,0,"O","37"
"9137","go",293,0,"O","37"
"9138","go",268,0,"O","37"
"9139","nogo",2000,0,"O","37"
"9140","go",372,0,"O","37"
"9141","go",261,0,"O","37"
"9142","go",234,0,"O","37"
"9143","go",284,0,"O","37"
"9144","nogo",2000,0,"O","37"
"9145","go",351,0,"O","37"
"9146","go",284,0,"O","37"
"9147","go",267,0,"O","37"
"9148","go",268,0,"O","37"
"9149","go",244,0,"O","37"
"9150","go",294,0,"O","37"
"9151","nogo",2000,0,"O","37"
"9152","go",355,0,"O","37"
"9153","go",265,0,"O","37"
"9154","go",241,0,"O","37"
"9155","go",258,0,"O","37"
"9156","go",243,0,"O","37"
"9157","nogo",220,1,"O","37"
"9158","nogo",2000,0,"O","37"
