"","trial","text","Congruency","status","RT","condition","subn"
"12044",171,"BBXBB",0,1,682,"C","57"
"12045",172,"XXCXX",1,1,1047,"C","57"
"12046",173,"VVVVV",1,1,790,"C","57"
"12047",174,"XXVXX",0,1,783,"C","57"
"12048",175,"VVBVV",1,1,1039,"C","57"
"12049",176,"BBBBB",1,1,669,"C","57"
"12050",177,"XXVXX",0,1,853,"C","57"
"12051",178,"BBXBB",0,1,569,"C","57"
"12052",179,"BBVBB",1,1,771,"C","57"
"12053",180,"XXBXX",0,1,724,"C","57"
"12054",181,"CCCCC",1,1,719,"C","57"
"12055",182,"XXXXX",1,1,1507,"C","57"
"12056",183,"CCBCC",0,1,1128,"C","57"
"12057",184,"BBCBB",0,1,659,"C","57"
"12058",185,"BBBBB",1,1,576,"C","57"
"12059",186,"BBCBB",0,1,651,"C","57"
"12060",187,"CCCCC",1,1,585,"C","57"
"12061",188,"CCBCC",0,1,881,"C","57"
"12062",189,"CCVCC",0,1,1404,"C","57"
"12063",190,"VVBVV",1,1,782,"C","57"
"12064",191,"BBVBB",1,1,718,"C","57"
"12065",192,"CCXCC",1,1,794,"C","57"
"12066",193,"CCBCC",0,1,1018,"C","57"
"12067",194,"VVCVV",0,1,779,"C","57"
"12068",195,"VVBVV",1,1,684,"C","57"
"12069",196,"XXBXX",0,1,650,"C","57"
"12070",197,"BBVBB",1,1,633,"C","57"
"12071",198,"XXVXX",0,1,615,"C","57"
"12072",199,"CCVCC",0,1,655,"C","57"
"12073",200,"XXCXX",1,1,569,"C","57"
"12074",201,"VVXVV",0,1,818,"C","57"
"12075",202,"BBCBB",0,1,612,"C","57"
"12076",203,"CCCCC",1,1,548,"C","57"
"12077",204,"BBVBB",1,1,688,"C","57"
"12078",205,"BBBBB",1,1,850,"C","57"
"12079",206,"XXXXX",1,1,737,"C","57"
"12080",207,"XXBXX",0,1,1148,"C","57"
"12081",208,"CCXCC",1,1,1183,"C","57"
"12082",209,"CCCCC",1,1,1335,"C","57"
"12083",210,"XXXXX",1,1,652,"C","57"
"12084",211,"XXCXX",1,1,633,"C","57"
"12085",212,"XXBXX",0,1,984,"C","57"
"12086",1,"CCBCC",0,3,2000,"C","58"
"12087",2,"VVXVV",0,1,1378,"C","58"
"12088",3,"CCXCC",1,1,743,"C","58"
"12089",4,"CCXCC",1,1,761,"C","58"
"12090",5,"BBXBB",0,1,618,"C","58"
"12091",6,"VVXVV",0,1,659,"C","58"
"12092",7,"VVVVV",1,1,1008,"C","58"
"12093",8,"BBCBB",0,1,952,"C","58"
"12094",9,"CCVCC",0,1,988,"C","58"
"12095",10,"VVVVV",1,1,1123,"C","58"
"12096",11,"VVXVV",0,1,824,"C","58"
"12097",12,"BBCBB",0,1,702,"C","58"
"12098",13,"VVVVV",1,1,879,"C","58"
"12099",14,"XXBXX",0,1,405,"C","58"
"12100",15,"BBCBB",0,1,774,"C","58"
"12101",16,"VVCVV",0,1,551,"C","58"
"12102",17,"BBXBB",0,1,801,"C","58"
"12103",18,"BBBBB",1,1,915,"C","58"
"12104",19,"VVCVV",0,1,805,"C","58"
"12105",20,"BBXBB",0,2,943,"C","58"
"12106",21,"VVVVV",1,1,1494,"C","58"
"12107",22,"BBBBB",1,1,532,"C","58"
"12108",23,"XXXXX",1,1,687,"C","58"
"12109",24,"XXBXX",0,1,610,"C","58"
"12110",25,"XXXXX",1,1,628,"C","58"
"12111",26,"CCBCC",0,1,724,"C","58"
"12112",27,"VVBVV",1,1,647,"C","58"
"12113",28,"VVVVV",1,1,557,"C","58"
"12114",29,"XXBXX",0,1,486,"C","58"
"12115",30,"VVXVV",0,1,621,"C","58"
"12116",31,"VVCVV",0,1,962,"C","58"
"12117",32,"VVBVV",1,1,613,"C","58"
"12118",33,"CCCCC",1,1,821,"C","58"
"12119",34,"CCVCC",0,1,555,"C","58"
"12120",35,"XXBXX",0,1,519,"C","58"
"12121",36,"XXCXX",1,1,818,"C","58"
"12122",37,"VVCVV",0,1,633,"C","58"
"12123",38,"CCVCC",0,2,704,"C","58"
"12124",39,"CCXCC",1,1,1090,"C","58"
"12125",40,"CCBCC",0,1,954,"C","58"
"12126",41,"CCBCC",0,1,466,"C","58"
"12127",42,"BBCBB",0,1,1375,"C","58"
"12128",43,"CCVCC",0,1,841,"C","58"
"12129",44,"BBCBB",0,1,1066,"C","58"
"12130",45,"VVVVV",1,1,502,"C","58"
"12131",46,"CCBCC",0,1,426,"C","58"
"12132",47,"VVXVV",0,1,553,"C","58"
"12133",48,"VVBVV",1,1,715,"C","58"
"12134",49,"XXXXX",1,1,880,"C","58"
"12135",50,"VVBVV",1,1,516,"C","58"
"12136",51,"XXBXX",0,1,599,"C","58"
"12137",52,"BBCBB",0,1,639,"C","58"
"12138",53,"VVCVV",0,1,790,"C","58"
"12139",54,"XXVXX",0,1,527,"C","58"
"12140",55,"BBXBB",0,1,666,"C","58"
"12141",56,"XXBXX",0,1,503,"C","58"
"12142",57,"VVBVV",1,1,611,"C","58"
"12143",58,"VVXVV",0,1,659,"C","58"
"12144",59,"XXCXX",1,1,770,"C","58"
"12145",60,"CCXCC",1,1,739,"C","58"
"12146",61,"VVCVV",0,1,718,"C","58"
"12147",62,"BBVBB",1,1,505,"C","58"
"12148",63,"BBBBB",1,1,542,"C","58"
"12149",64,"BBVBB",1,1,457,"C","58"
"12150",65,"VVVVV",1,1,503,"C","58"
"12151",66,"BBBBB",1,1,499,"C","58"
"12152",67,"BBCBB",0,1,493,"C","58"
"12153",68,"CCVCC",0,2,419,"C","58"
"12154",69,"XXVXX",0,1,897,"C","58"
"12155",70,"XXCXX",1,1,677,"C","58"
"12156",71,"XXVXX",0,1,884,"C","58"
"12157",72,"VVBVV",1,1,512,"C","58"
"12158",73,"VVVVV",1,1,589,"C","58"
"12159",74,"XXVXX",0,1,518,"C","58"
"12160",75,"BBVBB",1,1,641,"C","58"
"12161",76,"VVXVV",0,1,592,"C","58"
"12162",77,"CCVCC",0,1,1033,"C","58"
"12163",78,"XXCXX",1,1,630,"C","58"
"12164",79,"BBXBB",0,1,742,"C","58"
"12165",80,"VVXVV",0,1,729,"C","58"
"12166",81,"VVVVV",1,1,820,"C","58"
"12167",82,"BBXBB",0,1,885,"C","58"
"12168",83,"XXBXX",0,1,800,"C","58"
"12169",84,"BBBBB",1,1,769,"C","58"
"12170",85,"CCCCC",1,1,763,"C","58"
"12171",86,"CCXCC",1,1,1308,"C","58"
"12172",87,"VVBVV",1,1,665,"C","58"
"12173",88,"CCXCC",1,1,639,"C","58"
"12174",89,"VVVVV",1,1,1540,"C","58"
"12175",90,"XXCXX",1,1,821,"C","58"
"12176",91,"XXCXX",1,1,1030,"C","58"
"12177",92,"XXXXX",1,1,653,"C","58"
"12178",93,"XXBXX",0,1,537,"C","58"
"12179",94,"BBCBB",0,1,588,"C","58"
"12180",95,"BBCBB",0,1,765,"C","58"
"12181",96,"XXXXX",1,1,1061,"C","58"
"12182",97,"BBBBB",1,1,684,"C","58"
"12183",98,"CCBCC",0,1,585,"C","58"
"12184",99,"XXXXX",1,1,684,"C","58"
"12185",100,"XXXXX",1,1,550,"C","58"
"12186",101,"CCVCC",0,1,709,"C","58"
"12187",102,"VVXVV",0,1,862,"C","58"
"12188",103,"XXVXX",0,1,765,"C","58"
"12189",104,"BBBBB",1,1,828,"C","58"
"12190",105,"BBBBB",1,1,508,"C","58"
"12191",106,"BBBBB",1,1,568,"C","58"
"12192",107,"VVXVV",0,1,579,"C","58"
"12193",108,"BBCBB",0,1,582,"C","58"
"12194",109,"XXBXX",0,1,542,"C","58"
"12195",110,"BBCBB",0,1,656,"C","58"
"12196",111,"VVXVV",0,1,686,"C","58"
"12197",112,"BBVBB",1,1,612,"C","58"
"12198",113,"XXVXX",0,1,1143,"C","58"
"12199",114,"XXVXX",0,1,535,"C","58"
"12200",115,"VVVVV",1,1,457,"C","58"
"12201",116,"VVCVV",0,1,750,"C","58"
"12202",117,"VVBVV",1,1,680,"C","58"
"12203",118,"BBCBB",0,1,974,"C","58"
"12204",119,"XXVXX",0,1,520,"C","58"
"12205",120,"CCBCC",0,1,483,"C","58"
"12206",121,"XXVXX",0,1,543,"C","58"
"12207",122,"VVCVV",0,1,633,"C","58"
"12208",123,"BBXBB",0,1,801,"C","58"
"12209",124,"CCBCC",0,1,649,"C","58"
"12210",125,"CCXCC",1,1,897,"C","58"
"12211",126,"CCVCC",0,1,471,"C","58"
"12212",127,"CCBCC",0,1,403,"C","58"
"12213",128,"BBXBB",0,1,611,"C","58"
"12214",129,"BBBBB",1,1,618,"C","58"
"12215",130,"XXVXX",0,1,658,"C","58"
"12216",131,"CCBCC",0,1,656,"C","58"
"12217",132,"XXXXX",1,1,510,"C","58"
"12218",133,"BBBBB",1,1,659,"C","58"
"12219",134,"CCXCC",1,1,600,"C","58"
"12220",135,"BBVBB",1,1,648,"C","58"
"12221",136,"XXXXX",1,1,574,"C","58"
"12222",137,"XXBXX",0,1,672,"C","58"
"12223",138,"XXCXX",1,1,454,"C","58"
"12224",139,"VVXVV",0,1,698,"C","58"
"12225",140,"BBXBB",0,1,615,"C","58"
"12226",141,"VVVVV",1,1,727,"C","58"
"12227",142,"BBXBB",0,1,683,"C","58"
"12228",143,"VVCVV",0,1,679,"C","58"
"12229",144,"XXVXX",0,1,485,"C","58"
"12230",145,"VVBVV",1,1,402,"C","58"
"12231",146,"VVBVV",1,1,626,"C","58"
"12232",147,"CCXCC",1,1,506,"C","58"
"12233",148,"BBXBB",0,1,605,"C","58"
"12234",149,"VVVVV",1,1,940,"C","58"
"12235",150,"XXXXX",1,1,542,"C","58"
"12236",151,"VVBVV",1,1,434,"C","58"
"12237",152,"XXCXX",1,1,578,"C","58"
"12238",153,"VVBVV",1,1,588,"C","58"
"12239",154,"VVXVV",0,1,867,"C","58"
"12240",155,"XXVXX",0,1,682,"C","58"
"12241",156,"BBXBB",0,1,503,"C","58"
"12242",157,"XXCXX",1,1,594,"C","58"
"12243",158,"BBVBB",1,1,514,"C","58"
"12244",159,"CCBCC",0,1,414,"C","58"
"12245",160,"VVVVV",1,1,748,"C","58"
"12246",161,"BBBBB",1,1,815,"C","58"
"12247",162,"VVCVV",0,1,616,"C","58"
"12248",163,"CCXCC",1,1,646,"C","58"
"12249",164,"BBVBB",1,1,701,"C","58"
"12250",165,"XXXXX",1,1,769,"C","58"
"12251",166,"BBBBB",1,1,763,"C","58"
"12252",167,"XXBXX",0,1,499,"C","58"
"12253",168,"BBXBB",0,1,649,"C","58"
"12254",169,"XXXXX",1,1,654,"C","58"
"12255",170,"XXVXX",0,1,724,"C","58"
"12256",171,"BBXBB",0,1,577,"C","58"
"12257",172,"BBVBB",1,1,658,"C","58"
"12258",173,"XXBXX",0,1,583,"C","58"
"12259",174,"XXVXX",0,1,553,"C","58"
"12260",175,"CCCCC",1,1,475,"C","58"
"12261",176,"VVCVV",0,1,607,"C","58"
"12262",177,"CCBCC",0,1,649,"C","58"
"12263",178,"XXBXX",0,1,541,"C","58"
"12264",179,"CCXCC",1,1,521,"C","58"
"12265",180,"BBVBB",1,1,627,"C","58"
"12266",181,"VVCVV",0,1,564,"C","58"
"12267",182,"BBXBB",0,1,677,"C","58"
"12268",183,"XXVXX",0,1,642,"C","58"
"12269",184,"BBVBB",1,1,570,"C","58"
"12270",185,"BBVBB",1,1,562,"C","58"
"12271",186,"XXBXX",0,1,459,"C","58"
"12272",187,"XXXXX",1,1,585,"C","58"
"12273",188,"CCCCC",1,1,507,"C","58"
"12274",189,"BBXBB",0,1,710,"C","58"
"12275",190,"BBVBB",1,1,603,"C","58"
"12276",191,"BBBBB",1,1,716,"C","58"
"12277",192,"CCVCC",0,1,798,"C","58"
"12278",193,"BBBBB",1,1,999,"C","58"
"12279",194,"CCXCC",1,1,599,"C","58"
"12280",195,"VVXVV",0,1,599,"C","58"
"12281",196,"XXCXX",1,1,1063,"C","58"
"12282",197,"BBBBB",1,1,516,"C","58"
"12283",198,"XXXXX",1,1,686,"C","58"
"12284",199,"CCXCC",1,1,804,"C","58"
"12285",200,"VVCVV",0,1,668,"C","58"
"12286",201,"CCCCC",1,1,515,"C","58"
"12287",202,"BBVBB",1,1,632,"C","58"
"12288",203,"BBXBB",0,1,749,"C","58"
"12289",204,"XXVXX",0,1,768,"C","58"
"12290",205,"VVCVV",0,1,761,"C","58"
"12291",206,"XXXXX",1,1,667,"C","58"
"12292",207,"CCBCC",0,1,648,"C","58"
"12293",208,"XXCXX",1,1,536,"C","58"
"12294",209,"BBXBB",0,1,938,"C","58"
"12295",210,"BBXBB",0,1,500,"C","58"
"12296",211,"XXVXX",0,1,537,"C","58"
"12297",212,"XXXXX",1,1,548,"C","58"
"12298",1,"VVCVV",0,3,2000,"C","59"
"12299",2,"XXXXX",1,3,2000,"C","59"
"12300",3,"VVVVV",1,1,1308,"C","59"
"12301",4,"XXCXX",1,1,697,"C","59"
"12302",5,"VVXVV",0,1,909,"C","59"
"12303",6,"VVBVV",1,1,665,"C","59"
"12304",7,"XXVXX",0,1,1591,"C","59"
"12305",8,"XXCXX",1,1,784,"C","59"
"12306",9,"CCCCC",1,2,1297,"C","59"
"12307",10,"BBVBB",1,1,1074,"C","59"
"12308",11,"BBCBB",0,3,2000,"C","59"
"12309",12,"BBBBB",1,1,941,"C","59"
"12310",13,"VVXVV",0,1,1358,"C","59"
"12311",14,"VVVVV",1,3,2000,"C","59"
"12312",15,"VVCVV",0,1,1352,"C","59"
"12313",16,"XXXXX",1,1,1027,"C","59"
"12314",17,"VVVVV",1,1,657,"C","59"
"12315",18,"BBBBB",1,1,848,"C","59"
"12316",19,"BBXBB",0,1,1007,"C","59"
"12317",20,"CCCCC",1,1,1152,"C","59"
"12318",21,"BBCBB",0,1,707,"C","59"
"12319",22,"VVBVV",1,1,550,"C","59"
"12320",23,"CCVCC",0,1,1194,"C","59"
"12321",24,"BBBBB",1,1,1242,"C","59"
"12322",25,"BBBBB",1,1,1360,"C","59"
"12323",26,"CCVCC",0,2,1002,"C","59"
"12324",27,"CCCCC",1,1,785,"C","59"
"12325",28,"BBXBB",0,1,1553,"C","59"
"12326",29,"CCXCC",1,1,804,"C","59"
"12327",30,"CCCCC",1,1,709,"C","59"
"12328",31,"VVBVV",1,1,569,"C","59"
"12329",32,"CCCCC",1,1,873,"C","59"
"12330",33,"VVXVV",0,1,583,"C","59"
"12331",34,"VVXVV",0,1,392,"C","59"
"12332",35,"CCCCC",1,1,536,"C","59"
"12333",36,"CCCCC",1,1,553,"C","59"
"12334",37,"VVBVV",1,1,627,"C","59"
"12335",38,"BBVBB",1,1,1539,"C","59"
"12336",39,"XXBXX",0,1,517,"C","59"
"12337",40,"BBCBB",0,2,562,"C","59"
"12338",41,"CCBCC",0,1,1541,"C","59"
"12339",42,"CCCCC",1,1,1077,"C","59"
"12340",43,"VVBVV",1,1,666,"C","59"
"12341",44,"XXCXX",1,1,575,"C","59"
"12342",45,"BBXBB",0,1,561,"C","59"
"12343",46,"XXCXX",1,1,667,"C","59"
"12344",47,"VVVVV",1,1,767,"C","59"
"12345",48,"XXVXX",0,1,594,"C","59"
"12346",49,"CCCCC",1,1,899,"C","59"
"12347",50,"CCCCC",1,1,479,"C","59"
"12348",51,"VVCVV",0,1,381,"C","59"
"12349",52,"XXBXX",0,1,550,"C","59"
"12350",53,"CCBCC",0,1,598,"C","59"
"12351",54,"XXCXX",1,1,710,"C","59"
"12352",55,"XXBXX",0,2,411,"C","59"
"12353",56,"XXBXX",0,1,704,"C","59"
"12354",57,"CCVCC",0,1,1814,"C","59"
"12355",58,"VVVVV",1,1,710,"C","59"
"12356",59,"VVXVV",0,1,777,"C","59"
"12357",60,"VVVVV",1,1,1075,"C","59"
"12358",61,"CCCCC",1,1,905,"C","59"
"12359",62,"CCCCC",1,1,524,"C","59"
"12360",63,"XXXXX",1,1,681,"C","59"
"12361",64,"XXXXX",1,1,391,"C","59"
"12362",65,"CCBCC",0,1,566,"C","59"
"12363",66,"VVVVV",1,1,390,"C","59"
"12364",67,"BBBBB",1,1,377,"C","59"
"12365",68,"VVBVV",1,1,362,"C","59"
"12366",69,"CCCCC",1,1,486,"C","59"
"12367",70,"BBCBB",0,1,512,"C","59"
"12368",71,"BBXBB",0,1,691,"C","59"
"12369",72,"BBBBB",1,1,689,"C","59"
"12370",73,"XXVXX",0,1,1623,"C","59"
"12371",74,"XXVXX",0,1,1261,"C","59"
"12372",75,"CCBCC",0,1,603,"C","59"
"12373",76,"CCVCC",0,1,387,"C","59"
"12374",77,"XXXXX",1,1,524,"C","59"
"12375",78,"CCCCC",1,1,431,"C","59"
"12376",79,"XXVXX",0,1,775,"C","59"
"12377",80,"BBXBB",0,1,449,"C","59"
"12378",81,"BBBBB",1,1,453,"C","59"
"12379",82,"XXBXX",0,1,636,"C","59"
"12380",83,"CCVCC",0,1,619,"C","59"
"12381",84,"BBXBB",0,1,729,"C","59"
"12382",85,"XXCXX",1,1,405,"C","59"
"12383",86,"VVBVV",1,1,485,"C","59"
"12384",87,"VVVVV",1,1,612,"C","59"
"12385",88,"BBXBB",0,1,690,"C","59"
"12386",89,"XXXXX",1,1,710,"C","59"
"12387",90,"CCVCC",0,1,485,"C","59"
"12388",91,"BBVBB",1,1,496,"C","59"
"12389",92,"VVVVV",1,1,404,"C","59"
"12390",93,"BBBBB",1,1,1133,"C","59"
"12391",94,"VVVVV",1,1,529,"C","59"
"12392",95,"VVVVV",1,1,388,"C","59"
"12393",96,"CCVCC",0,1,315,"C","59"
"12394",97,"XXBXX",0,1,625,"C","59"
"12395",98,"BBBBB",1,1,583,"C","59"
"12396",99,"VVVVV",1,1,463,"C","59"
"12397",100,"CCVCC",0,1,790,"C","59"
"12398",101,"CCXCC",1,1,584,"C","59"
"12399",102,"CCVCC",0,1,728,"C","59"
"12400",103,"XXVXX",0,1,1251,"C","59"
"12401",104,"CCXCC",1,1,712,"C","59"
"12402",105,"XXBXX",0,1,668,"C","59"
"12403",106,"CCXCC",1,1,634,"C","59"
"12404",107,"BBBBB",1,1,811,"C","59"
"12405",108,"XXBXX",0,2,506,"C","59"
"12406",109,"CCCCC",1,1,762,"C","59"
"12407",110,"BBVBB",1,1,525,"C","59"
"12408",111,"CCCCC",1,1,465,"C","59"
"12409",112,"CCVCC",0,1,853,"C","59"
"12410",113,"VVCVV",0,1,1135,"C","59"
"12411",114,"CCCCC",1,1,468,"C","59"
"12412",115,"VVBVV",1,1,479,"C","59"
"12413",116,"CCVCC",0,1,630,"C","59"
"12414",117,"CCBCC",0,1,845,"C","59"
"12415",118,"CCVCC",0,1,554,"C","59"
"12416",119,"XXBXX",0,1,533,"C","59"
"12417",120,"XXVXX",0,1,737,"C","59"
"12418",121,"BBXBB",0,1,845,"C","59"
"12419",122,"VVCVV",0,1,747,"C","59"
"12420",123,"BBCBB",0,1,757,"C","59"
"12421",124,"CCVCC",0,2,520,"C","59"
"12422",125,"CCCCC",1,1,648,"C","59"
"12423",126,"XXXXX",1,1,623,"C","59"
"12424",127,"CCCCC",1,1,470,"C","59"
"12425",128,"XXXXX",1,1,620,"C","59"
"12426",129,"BBVBB",1,1,621,"C","59"
"12427",130,"BBBBB",1,1,411,"C","59"
"12428",131,"VVVVV",1,1,372,"C","59"
"12429",132,"VVXVV",0,2,411,"C","59"
"12430",133,"BBBBB",1,1,609,"C","59"
"12431",134,"XXBXX",0,1,1338,"C","59"
"12432",135,"VVVVV",1,1,655,"C","59"
"12433",136,"CCXCC",1,1,899,"C","59"
"12434",137,"VVXVV",0,1,735,"C","59"
"12435",138,"CCVCC",0,1,723,"C","59"
"12436",139,"CCCCC",1,1,583,"C","59"
"12437",140,"XXBXX",0,1,847,"C","59"
"12438",141,"CCXCC",1,1,811,"C","59"
"12439",142,"BBCBB",0,1,861,"C","59"
"12440",143,"XXXXX",1,1,683,"C","59"
"12441",144,"BBCBB",0,1,569,"C","59"
"12442",145,"CCCCC",1,1,450,"C","59"
"12443",146,"BBCBB",0,1,424,"C","59"
"12444",147,"BBVBB",1,1,527,"C","59"
"12445",148,"XXCXX",1,1,523,"C","59"
"12446",149,"BBBBB",1,1,587,"C","59"
"12447",150,"BBCBB",0,1,999,"C","59"
"12448",151,"BBBBB",1,1,591,"C","59"
"12449",152,"CCXCC",1,1,631,"C","59"
"12450",153,"XXVXX",0,1,830,"C","59"
"12451",154,"VVVVV",1,1,661,"C","59"
"12452",155,"VVVVV",1,1,365,"C","59"
"12453",156,"CCXCC",1,1,614,"C","59"
"12454",157,"VVXVV",0,1,533,"C","59"
"12455",158,"VVVVV",1,1,775,"C","59"
"12456",159,"CCXCC",1,1,983,"C","59"
"12457",160,"XXBXX",0,1,547,"C","59"
"12458",161,"BBBBB",1,1,1149,"C","59"
"12459",162,"BBVBB",1,1,861,"C","59"
"12460",163,"XXCXX",1,2,437,"C","59"
"12461",164,"VVXVV",0,1,1218,"C","59"
"12462",165,"XXXXX",1,1,498,"C","59"
"12463",166,"CCVCC",0,1,670,"C","59"
"12464",167,"BBVBB",1,1,466,"C","59"
"12465",168,"VVVVV",1,1,442,"C","59"
"12466",169,"CCCCC",1,1,576,"C","59"
"12467",170,"XXBXX",0,1,658,"C","59"
"12468",171,"BBVBB",1,1,631,"C","59"
"12469",172,"VVVVV",1,1,470,"C","59"
"12470",173,"BBBBB",1,2,747,"C","59"
"12471",174,"CCBCC",0,1,1468,"C","59"
"12472",175,"CCCCC",1,1,650,"C","59"
"12473",176,"CCVCC",0,1,648,"C","59"
"12474",177,"VVXVV",0,1,720,"C","59"
"12475",178,"XXBXX",0,1,1930,"C","59"
"12476",179,"XXXXX",1,1,668,"C","59"
"12477",180,"VVCVV",0,1,961,"C","59"
"12478",181,"VVBVV",1,1,557,"C","59"
"12479",182,"CCVCC",0,1,550,"C","59"
"12480",183,"XXXXX",1,1,488,"C","59"
"12481",184,"BBBBB",1,1,612,"C","59"
"12482",185,"VVCVV",0,1,693,"C","59"
"12483",186,"VVBVV",1,3,2000,"C","59"
"12484",187,"VVVVV",1,1,791,"C","59"
"12485",188,"VVXVV",0,1,512,"C","59"
"12486",189,"BBBBB",1,1,453,"C","59"
"12487",190,"BBCBB",0,1,466,"C","59"
"12488",191,"BBVBB",1,1,913,"C","59"
"12489",192,"BBCBB",0,1,869,"C","59"
"12490",193,"BBVBB",1,1,360,"C","59"
"12491",194,"XXVXX",0,1,883,"C","59"
"12492",195,"VVCVV",0,1,441,"C","59"
"12493",196,"XXXXX",1,1,639,"C","59"
"12494",197,"CCXCC",1,1,509,"C","59"
"12495",198,"XXCXX",1,1,826,"C","59"
"12496",199,"CCBCC",0,1,528,"C","59"
"12497",200,"XXCXX",1,1,781,"C","59"
"12498",201,"BBCBB",0,1,1429,"C","59"
"12499",202,"CCXCC",1,1,651,"C","59"
"12500",203,"BBBBB",1,1,691,"C","59"
"12501",204,"BBCBB",0,1,543,"C","59"
"12502",205,"BBXBB",0,1,667,"C","59"
"12503",206,"BBBBB",1,1,696,"C","59"
"12504",207,"BBCBB",0,1,573,"C","59"
"12505",208,"XXBXX",0,1,910,"C","59"
"12506",209,"CCBCC",0,2,835,"C","59"
"12507",210,"VVXVV",0,3,2000,"C","59"
"12508",211,"XXXXX",1,1,415,"C","59"
"12509",212,"XXVXX",0,1,590,"C","59"
"12510",1,"CCVCC",0,3,2000,"C","60"
"12511",2,"BBXBB",0,2,1187,"C","60"
"12512",3,"VVCVV",0,1,686,"C","60"
"12513",4,"VVVVV",1,2,1094,"C","60"
"12514",5,"CCXCC",1,1,1357,"C","60"
"12515",6,"BBBBB",1,3,2000,"C","60"
"12516",7,"VVVVV",1,2,941,"C","60"
"12517",8,"VVCVV",0,1,502,"C","60"
"12518",9,"XXBXX",0,3,2000,"C","60"
"12519",10,"BBVBB",1,2,1297,"C","60"
"12520",11,"BBCBB",0,2,826,"C","60"
"12521",12,"VVCVV",0,1,1088,"C","60"
"12522",13,"VVCVV",0,1,822,"C","60"
"12523",14,"CCBCC",0,1,756,"C","60"
"12524",15,"VVVVV",1,1,1055,"C","60"
"12525",16,"BBXBB",0,1,757,"C","60"
"12526",17,"CCVCC",0,2,1129,"C","60"
"12527",18,"VVCVV",0,1,882,"C","60"
"12528",19,"BBCBB",0,1,790,"C","60"
"12529",20,"VVBVV",1,1,583,"C","60"
"12530",21,"BBVBB",1,2,1128,"C","60"
"12531",22,"VVXVV",0,1,1639,"C","60"
"12532",23,"BBBBB",1,3,2000,"C","60"
"12533",24,"CCVCC",0,2,1005,"C","60"
"12534",25,"BBVBB",1,1,812,"C","60"
"12535",26,"XXBXX",0,1,533,"C","60"
"12536",27,"BBVBB",1,1,726,"C","60"
"12537",28,"VVXVV",0,1,1034,"C","60"
"12538",29,"CCXCC",1,1,562,"C","60"
"12539",30,"XXXXX",1,1,602,"C","60"
"12540",31,"VVBVV",1,1,651,"C","60"
"12541",32,"CCVCC",0,2,913,"C","60"
"12542",33,"CCBCC",0,1,874,"C","60"
"12543",34,"BBBBB",1,1,730,"C","60"
"12544",35,"BBBBB",1,1,788,"C","60"
"12545",36,"BBCBB",0,2,629,"C","60"
"12546",37,"VVCVV",0,1,1402,"C","60"
"12547",38,"BBVBB",1,2,1539,"C","60"
"12548",39,"VVBVV",1,1,635,"C","60"
"12549",40,"CCVCC",0,2,1667,"C","60"
"12550",41,"VVXVV",0,1,861,"C","60"
"12551",42,"VVBVV",1,1,797,"C","60"
"12552",43,"BBXBB",0,2,580,"C","60"
"12553",44,"BBXBB",0,1,875,"C","60"
"12554",45,"CCVCC",0,1,1377,"C","60"
"12555",46,"BBCBB",0,1,682,"C","60"
"12556",47,"XXXXX",1,1,1209,"C","60"
"12557",48,"XXBXX",0,1,840,"C","60"
"12558",49,"VVBVV",1,1,632,"C","60"
"12559",50,"XXBXX",0,1,759,"C","60"
"12560",51,"XXVXX",0,2,1099,"C","60"
"12561",52,"XXVXX",0,1,978,"C","60"
"12562",53,"VVCVV",0,1,861,"C","60"
"12563",54,"VVBVV",1,1,1084,"C","60"
"12564",55,"CCXCC",1,1,1064,"C","60"
"12565",56,"VVXVV",0,2,1133,"C","60"
"12566",57,"VVCVV",0,1,999,"C","60"
"12567",58,"CCXCC",1,1,928,"C","60"
"12568",59,"VVXVV",0,1,570,"C","60"
"12569",60,"BBBBB",1,1,781,"C","60"
"12570",61,"XXXXX",1,1,1332,"C","60"
"12571",62,"VVXVV",0,1,1201,"C","60"
"12572",63,"VVVVV",1,2,697,"C","60"
"12573",64,"BBXBB",0,1,875,"C","60"
"12574",65,"BBXBB",0,1,634,"C","60"
"12575",66,"VVBVV",1,1,1609,"C","60"
"12576",67,"CCXCC",1,2,1777,"C","60"
"12577",68,"XXXXX",1,2,792,"C","60"
"12578",69,"BBXBB",0,1,726,"C","60"
"12579",70,"CCXCC",1,1,450,"C","60"
"12580",71,"VVCVV",0,1,1617,"C","60"
"12581",72,"VVVVV",1,1,664,"C","60"
"12582",73,"VVBVV",1,1,679,"C","60"
"12583",74,"BBBBB",1,1,610,"C","60"
"12584",75,"XXCXX",1,1,866,"C","60"
"12585",76,"CCVCC",0,1,847,"C","60"
"12586",77,"VVVVV",1,1,687,"C","60"
"12587",78,"CCVCC",0,1,603,"C","60"
"12588",79,"XXCXX",1,1,1315,"C","60"
"12589",80,"CCVCC",0,1,967,"C","60"
"12590",81,"XXCXX",1,1,1416,"C","60"
"12591",82,"CCXCC",1,1,1696,"C","60"
"12592",83,"VVBVV",1,1,628,"C","60"
"12593",84,"VVCVV",0,1,708,"C","60"
"12594",85,"CCVCC",0,1,753,"C","60"
"12595",86,"XXCXX",1,1,827,"C","60"
"12596",87,"CCCCC",1,1,673,"C","60"
"12597",88,"XXBXX",0,1,840,"C","60"
"12598",89,"BBVBB",1,1,1493,"C","60"
