"","block","trial","trialType","score","match","miss","falseAlarm","RT","Memory","currentLetter","nback1","nback2","condition","subn"
"5703",4,2,0,1,0,0,0,3000,1,12,12,4,"O","46"
"5704",4,3,0,1,0,0,0,3000,3,3,3,12,"O","46"
"5705",4,4,1,1,1,0,0,482,1,12,12,3,"O","46"
"5706",4,5,0,1,0,0,0,3000,3,2,2,12,"O","46"
"5707",4,6,1,1,1,0,0,389,1,12,12,2,"O","46"
"5708",4,7,1,1,1,0,0,494,1,2,2,12,"O","46"
"5709",4,8,1,1,1,0,0,719,1,12,12,2,"O","46"
"5710",4,9,1,1,1,0,0,371,1,2,2,12,"O","46"
"5711",4,10,1,1,1,0,0,525,1,12,12,2,"O","46"
"5712",4,11,0,1,0,0,0,3000,3,10,10,12,"O","46"
"5713",4,12,0,1,0,0,0,3000,3,4,4,10,"O","46"
"5714",4,13,0,1,0,0,0,3000,2,5,5,4,"O","46"
"5715",4,14,0,1,0,0,0,3000,2,14,14,5,"O","46"
"5716",4,15,0,1,0,0,0,3000,3,11,11,14,"O","46"
"5717",4,16,0,1,0,0,0,3000,3,4,4,11,"O","46"
"5718",4,17,0,1,0,0,0,3000,3,13,13,4,"O","46"
"5719",4,18,0,1,0,0,0,3000,2,2,2,13,"O","46"
"5720",4,19,1,1,1,0,0,523,1,13,13,2,"O","46"
"5721",4,20,0,1,0,0,0,3000,3,12,12,13,"O","46"
"5722",4,21,0,1,0,0,0,3000,3,14,14,12,"O","46"
"5723",4,22,0,1,0,0,0,3000,2,10,10,14,"O","46"
"5724",4,23,0,1,0,0,0,3000,3,4,4,10,"O","46"
"5725",4,24,0,1,0,0,0,3000,3,15,15,4,"O","46"
"5726",4,25,0,1,0,0,0,3000,2,15,15,15,"O","46"
"5727",5,1,0,1,0,0,0,3000,2,2,2,15,"O","46"
"5728",5,2,0,1,0,0,0,3000,1,5,5,2,"O","46"
"5729",5,3,1,1,1,0,0,424,1,2,2,5,"O","46"
"5730",5,4,0,1,0,0,0,3000,3,15,15,2,"O","46"
"5731",5,5,1,1,1,0,0,328,1,2,2,15,"O","46"
"5732",5,6,1,1,1,0,0,351,1,15,15,2,"O","46"
"5733",5,7,0,1,0,0,0,3000,3,5,5,15,"O","46"
"5734",5,8,1,1,1,0,0,352,1,15,15,5,"O","46"
"5735",5,9,1,1,1,0,0,425,1,5,5,15,"O","46"
"5736",5,10,0,1,0,0,0,3000,2,9,9,5,"O","46"
"5737",5,11,1,1,1,0,0,317,1,5,5,9,"O","46"
"5738",5,12,1,1,1,0,0,555,1,9,9,5,"O","46"
"5739",5,13,1,1,1,0,0,642,1,5,5,9,"O","46"
"5740",5,14,0,1,0,0,0,3000,3,14,14,5,"O","46"
"5741",5,15,0,1,0,0,0,3000,3,15,15,14,"O","46"
"5742",5,16,0,1,0,0,0,3000,3,12,12,15,"O","46"
"5743",5,17,0,1,0,0,0,3000,3,7,7,12,"O","46"
"5744",5,18,0,1,0,0,0,3000,2,10,10,7,"O","46"
"5745",5,19,1,1,1,0,0,305,1,7,7,10,"O","46"
"5746",5,20,0,1,0,0,0,3000,2,13,13,7,"O","46"
"5747",5,21,0,1,0,0,0,3000,2,6,6,13,"O","46"
"5748",5,22,1,1,1,0,0,371,1,13,13,6,"O","46"
"5749",5,23,1,1,1,0,0,522,1,6,6,13,"O","46"
"5750",5,24,1,1,1,0,0,444,1,13,13,6,"O","46"
"5751",5,25,0,1,0,0,0,3000,3,5,5,13,"O","46"
"5752",1,1,0,1,0,0,0,3000,2,5,5,0,"C","47"
"5753",1,2,0,1,0,0,0,3000,2,15,15,5,"C","47"
"5754",1,3,0,1,0,0,0,3000,3,3,3,15,"C","47"
"5755",1,4,0,1,0,0,0,3000,2,14,14,3,"C","47"
"5756",1,5,0,1,0,0,0,3000,3,4,4,14,"C","47"
"5757",1,6,0,1,0,0,0,3000,3,12,12,4,"C","47"
"5758",1,7,0,1,0,0,0,3000,2,2,2,12,"C","47"
"5759",1,8,0,1,0,0,0,3000,3,1,1,2,"C","47"
"5760",1,9,0,1,0,0,0,3000,2,10,10,1,"C","47"
"5761",1,10,0,1,0,0,0,3000,2,11,11,10,"C","47"
"5762",1,11,1,1,1,0,0,454,1,10,10,11,"C","47"
"5763",1,12,0,1,0,0,0,3000,2,9,9,10,"C","47"
"5764",1,13,0,1,0,0,0,3000,2,3,3,9,"C","47"
"5765",1,14,1,1,1,0,0,780,1,9,9,3,"C","47"
"5766",1,15,0,1,0,0,0,3000,2,14,14,9,"C","47"
"5767",1,16,0,1,0,0,0,3000,3,8,8,14,"C","47"
"5768",1,17,1,1,1,0,0,432,1,14,14,8,"C","47"
"5769",1,18,0,1,0,0,0,3000,2,2,2,14,"C","47"
"5770",1,19,0,1,0,0,0,3000,2,1,1,2,"C","47"
"5771",1,20,0,1,0,0,0,3000,2,11,11,1,"C","47"
"5772",1,21,0,1,0,0,0,3000,3,6,6,11,"C","47"
"5773",1,22,1,1,1,0,0,632,1,11,11,6,"C","47"
"5774",1,23,1,0,0,1,0,3000,1,6,6,11,"C","47"
"5775",1,24,0,1,0,0,0,3000,2,13,13,6,"C","47"
"5776",1,25,0,1,0,0,0,3000,3,3,3,13,"C","47"
"5777",2,1,0,1,0,0,0,3000,1,5,5,3,"C","47"
"5778",2,2,0,1,0,0,0,3000,3,6,6,5,"C","47"
"5779",2,3,1,1,1,0,0,581,1,5,5,6,"C","47"
"5780",2,4,0,1,0,0,0,3000,2,11,11,5,"C","47"
"5781",2,5,0,1,0,0,0,3000,2,9,9,11,"C","47"
"5782",2,6,0,1,0,0,0,3000,2,1,1,9,"C","47"
"5783",2,7,1,1,1,0,0,489,1,9,9,1,"C","47"
"5784",2,8,0,1,0,0,0,3000,3,14,14,9,"C","47"
"5785",2,9,0,1,0,0,0,3000,3,4,4,14,"C","47"
"5786",2,10,0,1,0,0,0,3000,2,3,3,4,"C","47"
"5787",2,11,1,1,1,0,0,327,1,4,4,3,"C","47"
"5788",2,12,1,0,0,1,0,3000,1,3,3,4,"C","47"
"5789",2,13,1,0,0,1,0,3000,1,4,4,3,"C","47"
"5790",2,14,0,1,0,0,0,3000,3,5,5,4,"C","47"
"5791",2,15,0,1,0,0,0,3000,2,10,10,5,"C","47"
"5792",2,16,0,1,0,0,0,3000,3,6,6,10,"C","47"
"5793",2,17,0,1,0,0,0,3000,3,3,3,6,"C","47"
"5794",2,18,1,1,1,0,0,552,1,6,6,3,"C","47"
"5795",2,19,0,1,0,0,0,3000,2,10,10,6,"C","47"
"5796",2,20,0,1,0,0,0,3000,3,7,7,10,"C","47"
"5797",2,21,0,1,0,0,0,3000,3,3,3,7,"C","47"
"5798",2,22,0,1,0,0,0,3000,2,10,10,3,"C","47"
"5799",2,23,0,1,0,0,0,3000,2,5,5,10,"C","47"
"5800",2,24,0,1,0,0,0,3000,2,14,14,5,"C","47"
"5801",2,25,0,1,0,0,0,3000,2,15,15,14,"C","47"
"5802",3,1,0,1,0,0,0,3000,2,2,2,15,"C","47"
"5803",3,2,0,1,0,0,0,3000,1,2,2,2,"C","47"
"5804",3,3,1,1,1,0,0,485,1,2,2,2,"C","47"
"5805",3,4,0,1,0,0,0,3000,3,10,10,2,"C","47"
"5806",3,5,0,1,0,0,0,3000,2,6,6,10,"C","47"
"5807",3,6,0,1,0,0,0,3000,3,1,1,6,"C","47"
"5808",3,7,0,1,0,0,0,3000,3,3,3,1,"C","47"
"5809",3,8,0,0,0,0,1,794,2,10,10,3,"C","47"
"5810",3,9,1,0,0,1,0,3000,1,3,3,10,"C","47"
"5811",3,10,0,1,0,0,0,3000,2,4,4,3,"C","47"
"5812",3,11,0,0,0,0,1,695,3,4,4,4,"C","47"
"5813",3,12,0,1,0,0,0,3000,3,8,8,4,"C","47"
"5814",3,13,1,0,0,1,0,3000,1,4,4,8,"C","47"
"5815",3,14,1,1,1,0,0,460,1,8,8,4,"C","47"
"5816",3,15,1,0,0,1,0,3000,1,4,4,8,"C","47"
"5817",3,16,1,0,0,1,0,3000,1,8,8,4,"C","47"
"5818",3,17,1,1,1,0,0,538,1,4,4,8,"C","47"
"5819",3,18,0,1,0,0,0,3000,3,3,3,4,"C","47"
"5820",3,19,1,0,0,1,0,3000,1,4,4,3,"C","47"
"5821",3,20,0,1,0,0,0,3000,3,6,6,4,"C","47"
"5822",3,21,0,1,0,0,0,3000,3,11,11,6,"C","47"
"5823",3,22,0,1,0,0,0,3000,2,15,15,11,"C","47"
"5824",3,23,0,1,0,0,0,3000,2,14,14,15,"C","47"
"5825",3,24,0,1,0,0,0,3000,3,4,4,14,"C","47"
"5826",3,25,0,1,0,0,0,3000,3,11,11,4,"C","47"
"5827",4,1,0,1,0,0,0,3000,3,7,7,11,"C","47"
"5828",4,2,0,1,0,0,0,3000,3,9,9,7,"C","47"
"5829",4,3,0,1,0,0,0,3000,3,15,15,9,"C","47"
"5830",4,4,0,1,0,0,0,3000,3,14,14,15,"C","47"
"5831",4,5,1,1,1,0,0,581,1,15,15,14,"C","47"
"5832",4,6,0,1,0,0,0,3000,2,4,4,15,"C","47"
"5833",4,7,1,1,1,0,0,693,1,15,15,4,"C","47"
"5834",4,8,0,1,0,0,0,3000,2,3,3,15,"C","47"
"5835",4,9,0,1,0,0,0,3000,3,5,5,3,"C","47"
"5836",4,10,0,1,0,0,0,3000,3,10,10,5,"C","47"
"5837",4,11,0,1,0,0,0,3000,2,10,10,10,"C","47"
"5838",4,12,0,1,0,0,0,3000,3,1,1,10,"C","47"
"5839",4,13,1,1,1,0,0,1006,1,10,10,1,"C","47"
"5840",4,14,0,1,0,0,0,3000,3,9,9,10,"C","47"
"5841",4,15,0,1,0,0,0,3000,2,3,3,9,"C","47"
"5842",4,16,0,0,0,0,1,834,3,10,10,3,"C","47"
"5843",4,17,1,0,0,1,0,3000,1,3,3,10,"C","47"
"5844",4,18,0,1,0,0,0,3000,2,15,15,3,"C","47"
"5845",4,19,1,1,1,0,0,1519,1,3,3,15,"C","47"
"5846",4,20,0,1,0,0,0,3000,3,11,11,3,"C","47"
"5847",4,21,0,1,0,0,0,3000,2,8,8,11,"C","47"
"5848",4,22,1,1,1,0,0,629,1,11,11,8,"C","47"
"5849",4,23,1,0,0,1,0,3000,1,8,8,11,"C","47"
"5850",4,24,0,1,0,0,0,3000,3,3,3,8,"C","47"
"5851",4,25,0,1,0,0,0,3000,3,3,3,3,"C","47"
"5852",5,1,0,1,0,0,0,3000,1,5,5,3,"C","47"
"5853",5,2,0,1,0,0,0,3000,3,15,15,5,"C","47"
"5854",5,3,0,1,0,0,0,3000,2,10,10,15,"C","47"
"5855",5,4,1,1,1,0,0,541,1,15,15,10,"C","47"
"5856",5,5,0,1,0,0,0,3000,2,11,11,15,"C","47"
"5857",5,6,0,1,0,0,0,3000,3,8,8,11,"C","47"
"5858",5,7,0,1,0,0,0,3000,2,3,3,8,"C","47"
"5859",5,8,0,1,0,0,0,3000,3,3,3,3,"C","47"
"5860",5,9,1,1,1,0,0,456,1,3,3,3,"C","47"
"5861",5,10,1,1,1,0,0,1426,1,3,3,3,"C","47"
"5862",5,11,1,1,1,0,0,1401,1,3,3,3,"C","47"
"5863",5,12,0,1,0,0,0,3000,3,13,13,3,"C","47"
"5864",5,13,1,1,1,0,0,415,1,3,3,13,"C","47"
"5865",5,14,0,1,0,0,0,3000,2,15,15,3,"C","47"
"5866",5,15,1,1,1,0,0,550,1,3,3,15,"C","47"
"5867",5,16,0,1,0,0,0,3000,3,7,7,3,"C","47"
"5868",5,17,0,1,0,0,0,3000,3,9,9,7,"C","47"
"5869",5,18,0,1,0,0,0,3000,2,8,8,9,"C","47"
"5870",5,19,0,1,0,0,0,3000,3,15,15,8,"C","47"
"5871",5,20,0,1,0,0,0,3000,3,2,2,15,"C","47"
"5872",5,21,0,1,0,0,0,3000,3,12,12,2,"C","47"
"5873",5,22,1,1,1,0,0,406,1,2,2,12,"C","47"
"5874",5,23,1,1,1,0,0,1181,1,12,12,2,"C","47"
"5875",5,24,0,1,0,0,0,3000,2,9,9,12,"C","47"
"5876",5,25,0,1,0,0,0,3000,2,5,5,9,"C","47"
"5877",1,1,0,1,0,0,0,3000,1,3,3,0,"C","48"
"5878",1,2,0,1,0,0,0,3000,3,5,5,3,"C","48"
"5879",1,3,1,1,1,0,0,517,1,3,3,5,"C","48"
"5880",1,4,0,1,0,0,0,3000,2,6,6,3,"C","48"
"5881",1,5,0,1,0,0,0,3000,2,9,9,6,"C","48"
"5882",1,6,0,1,0,0,0,3000,3,14,14,9,"C","48"
"5883",1,7,0,1,0,0,0,3000,3,14,14,14,"C","48"
"5884",1,8,0,1,0,0,0,3000,3,7,7,14,"C","48"
"5885",1,9,0,1,0,0,0,3000,3,11,11,7,"C","48"
"5886",1,10,0,1,0,0,0,3000,2,9,9,11,"C","48"
"5887",1,11,1,1,1,0,0,363,1,11,11,9,"C","48"
"5888",1,12,1,0,0,1,0,3000,1,9,9,11,"C","48"
"5889",1,13,0,1,0,0,0,3000,2,8,8,9,"C","48"
"5890",1,14,0,1,0,0,0,3000,2,3,3,8,"C","48"
"5891",1,15,0,1,0,0,0,3000,2,14,14,3,"C","48"
"5892",1,16,1,1,1,0,0,438,1,3,3,14,"C","48"
"5893",1,17,1,0,0,1,0,3000,1,14,14,3,"C","48"
"5894",1,18,1,0,0,1,0,3000,1,3,3,14,"C","48"
"5895",1,19,1,1,1,0,0,356,1,14,14,3,"C","48"
"5896",1,20,1,0,0,1,0,3000,1,3,3,14,"C","48"
"5897",1,21,0,1,0,0,0,3000,2,6,6,3,"C","48"
"5898",1,22,0,1,0,0,0,3000,3,15,15,6,"C","48"
"5899",1,23,1,1,1,0,0,668,1,6,6,15,"C","48"
"5900",1,24,1,0,0,1,0,3000,1,15,15,6,"C","48"
"5901",1,25,0,1,0,0,0,3000,3,15,15,15,"C","48"
"5902",2,1,0,1,0,0,0,3000,2,4,4,15,"C","48"
"5903",2,2,0,1,0,0,0,3000,2,6,6,4,"C","48"
"5904",2,3,0,1,0,0,0,3000,2,2,2,6,"C","48"
"5905",2,4,0,1,0,0,0,3000,2,12,12,2,"C","48"
"5906",2,5,0,1,0,0,0,3000,2,3,3,12,"C","48"
"5907",2,6,0,1,0,0,0,3000,3,3,3,3,"C","48"
"5908",2,7,0,1,0,0,0,3000,2,6,6,3,"C","48"
"5909",2,8,0,1,0,0,0,3000,2,2,2,6,"C","48"
"5910",2,9,0,1,0,0,0,3000,3,2,2,2,"C","48"
"5911",2,10,0,1,0,0,0,3000,2,5,5,2,"C","48"
"5912",2,11,0,1,0,0,0,3000,2,10,10,5,"C","48"
"5913",2,12,1,1,1,0,0,371,1,5,5,10,"C","48"
"5914",2,13,0,1,0,0,0,3000,2,11,11,5,"C","48"
"5915",2,14,0,1,0,0,0,3000,2,7,7,11,"C","48"
"5916",2,15,0,1,0,0,0,3000,2,1,1,7,"C","48"
"5917",2,16,1,1,1,0,0,502,1,7,7,1,"C","48"
"5918",2,17,0,1,0,0,0,3000,2,3,3,7,"C","48"
"5919",2,18,0,0,0,0,1,812,2,1,1,3,"C","48"
"5920",2,19,0,0,0,0,1,566,2,1,1,1,"C","48"
"5921",2,20,1,0,0,1,0,3000,1,1,1,1,"C","48"
"5922",2,21,0,1,0,0,0,3000,2,2,2,1,"C","48"
"5923",2,22,1,1,1,0,0,568,1,1,1,2,"C","48"
"5924",2,23,0,1,0,0,0,3000,3,1,1,1,"C","48"
"5925",2,24,0,1,0,0,0,3000,3,13,13,1,"C","48"
"5926",2,25,0,1,0,0,0,3000,2,9,9,13,"C","48"
"5927",3,1,0,1,0,0,0,3000,3,15,15,9,"C","48"
"5928",3,2,0,1,0,0,0,3000,2,2,2,15,"C","48"
"5929",3,3,0,1,0,0,0,3000,3,8,8,2,"C","48"
"5930",3,4,0,1,0,0,0,3000,2,9,9,8,"C","48"
"5931",3,5,0,1,0,0,0,3000,3,4,4,9,"C","48"
"5932",3,6,1,1,1,0,0,454,1,9,9,4,"C","48"
"5933",3,7,0,1,0,0,0,3000,2,12,12,9,"C","48"
"5934",3,8,1,0,0,1,0,3000,1,9,9,12,"C","48"
"5935",3,9,0,1,0,0,0,3000,3,10,10,9,"C","48"
"5936",3,10,1,1,1,0,0,611,1,9,9,10,"C","48"
"5937",3,11,1,1,1,0,0,1210,1,10,10,9,"C","48"
"5938",3,12,1,1,1,0,0,915,1,9,9,10,"C","48"
"5939",3,13,0,1,0,0,0,3000,2,11,11,9,"C","48"
"5940",3,14,0,1,0,0,0,3000,2,14,14,11,"C","48"
"5941",3,15,0,1,0,0,0,3000,2,3,3,14,"C","48"
"5942",3,16,0,1,0,0,0,3000,3,7,7,3,"C","48"
"5943",3,17,0,1,0,0,0,3000,3,1,1,7,"C","48"
"5944",3,18,0,1,0,0,0,3000,2,9,9,1,"C","48"
"5945",3,19,0,1,0,0,0,3000,3,8,8,9,"C","48"
"5946",3,20,0,1,0,0,0,3000,2,5,5,8,"C","48"
"5947",3,21,0,1,0,0,0,3000,3,6,6,5,"C","48"
"5948",3,22,0,1,0,0,0,3000,3,13,13,6,"C","48"
"5949",3,23,1,1,1,0,0,366,1,6,6,13,"C","48"
"5950",3,24,0,1,0,0,0,3000,2,9,9,6,"C","48"
"5951",3,25,1,0,0,1,0,3000,1,6,6,9,"C","48"
"5952",4,1,0,1,0,0,0,3000,2,10,10,6,"C","48"
"5953",4,2,0,1,0,0,0,3000,3,13,13,10,"C","48"
"5954",4,3,0,1,0,0,0,3000,2,8,8,13,"C","48"
"5955",4,4,1,1,1,0,0,523,1,13,13,8,"C","48"
"5956",4,5,0,1,0,0,0,3000,3,7,7,13,"C","48"
"5957",4,6,1,1,1,0,0,801,1,13,13,7,"C","48"
"5958",4,7,0,0,0,0,1,586,3,13,13,13,"C","48"
"5959",4,8,0,1,0,0,0,3000,2,5,5,13,"C","48"
"5960",4,9,0,1,0,0,0,3000,2,7,7,5,"C","48"
"5961",4,10,0,1,0,0,0,3000,3,1,1,7,"C","48"
"5962",4,11,0,0,0,0,1,445,3,5,5,1,"C","48"
"5963",4,12,0,1,0,0,0,3000,3,3,3,5,"C","48"
"5964",4,13,1,0,0,1,0,3000,1,5,5,3,"C","48"
"5965",4,14,0,1,0,0,0,3000,2,11,11,5,"C","48"
"5966",4,15,1,1,1,0,0,354,1,5,5,11,"C","48"
"5967",4,16,0,1,0,0,0,3000,2,6,6,5,"C","48"
"5968",4,17,0,1,0,0,0,3000,3,9,9,6,"C","48"
"5969",4,18,0,0,0,0,1,918,2,10,10,9,"C","48"
"5970",4,19,0,1,0,0,0,3000,2,15,15,10,"C","48"
"5971",4,20,1,1,1,0,0,780,1,10,10,15,"C","48"
"5972",4,21,0,1,0,0,0,3000,2,8,8,10,"C","48"
"5973",4,22,0,1,0,0,0,3000,2,3,3,8,"C","48"
"5974",4,23,0,1,0,0,0,3000,3,6,6,3,"C","48"
"5975",4,24,0,1,0,0,0,3000,3,5,5,6,"C","48"
"5976",4,25,0,0,0,0,1,501,3,10,10,5,"C","48"
"5977",5,1,0,1,0,0,0,3000,2,9,9,10,"C","48"
"5978",5,2,0,1,0,0,0,3000,3,8,8,9,"C","48"
"5979",5,3,0,1,0,0,0,3000,3,5,5,8,"C","48"
"5980",5,4,0,1,0,0,0,3000,2,14,14,5,"C","48"
"5981",5,5,1,1,1,0,0,1058,1,5,5,14,"C","48"
"5982",5,6,0,1,0,0,0,3000,3,8,8,5,"C","48"
"5983",5,7,0,1,0,0,0,3000,2,3,3,8,"C","48"
"5984",5,8,0,1,0,0,0,3000,2,1,1,3,"C","48"
"5985",5,9,0,1,0,0,0,3000,3,8,8,1,"C","48"
"5986",5,10,0,1,0,0,0,3000,3,15,15,8,"C","48"
"5987",5,11,0,1,0,0,0,3000,2,15,15,15,"C","48"
"5988",5,12,0,1,0,0,0,3000,3,14,14,15,"C","48"
"5989",5,13,0,0,0,0,1,809,3,14,14,14,"C","48"
"5990",5,14,0,1,0,0,0,3000,3,13,13,14,"C","48"
"5991",5,15,1,1,1,0,0,389,1,14,14,13,"C","48"
"5992",5,16,0,1,0,0,0,3000,3,14,14,14,"C","48"
"5993",5,17,0,0,0,0,1,565,3,13,13,14,"C","48"
"5994",5,18,1,0,0,1,0,3000,1,14,14,13,"C","48"
"5995",5,19,0,1,0,0,0,3000,3,9,9,14,"C","48"
"5996",5,20,0,1,0,0,0,3000,3,5,5,9,"C","48"
"5997",5,21,1,1,1,0,0,624,1,9,9,5,"C","48"
"5998",5,22,1,0,0,1,0,3000,1,5,5,9,"C","48"
"5999",5,23,0,1,0,0,0,3000,2,2,2,5,"C","48"
"6000",5,24,0,1,0,0,0,3000,3,12,12,2,"C","48"
"6001",5,25,1,1,1,0,0,484,1,2,2,12,"C","48"
"6002",1,1,0,1,0,0,0,3000,2,13,13,0,"C","49"
"6003",1,2,0,1,0,0,0,3000,1,12,12,13,"C","49"
"6004",1,3,0,1,0,0,0,3000,2,8,8,12,"C","49"
"6005",1,4,0,1,0,0,0,3000,2,6,6,8,"C","49"
"6006",1,5,1,1,1,0,0,1107,1,8,8,6,"C","49"
"6007",1,6,0,1,0,0,0,3000,2,3,3,8,"C","49"
"6008",1,7,0,1,0,0,0,3000,2,4,4,3,"C","49"
"6009",1,8,0,1,0,0,0,3000,2,14,14,4,"C","49"
"6010",1,9,0,1,0,0,0,3000,3,15,15,14,"C","49"
"6011",1,10,0,1,0,0,0,3000,2,3,3,15,"C","49"
"6012",1,11,0,1,0,0,0,3000,3,9,9,3,"C","49"
"6013",1,12,0,1,0,0,0,3000,2,5,5,9,"C","49"
"6014",1,13,0,1,0,0,0,3000,2,6,6,5,"C","49"
"6015",1,14,1,1,1,0,0,1187,1,5,5,6,"C","49"
"6016",1,15,0,1,0,0,0,3000,2,3,3,5,"C","49"
"6017",1,16,0,1,0,0,0,3000,3,4,4,3,"C","49"
"6018",1,17,1,1,1,0,0,583,1,3,3,4,"C","49"
"6019",1,18,0,1,0,0,0,3000,3,2,2,3,"C","49"
"6020",1,19,1,0,0,1,0,3000,1,3,3,2,"C","49"
"6021",1,20,0,1,0,0,0,3000,3,8,8,3,"C","49"
"6022",1,21,0,1,0,0,0,3000,2,15,15,8,"C","49"
"6023",1,22,1,1,1,0,0,617,1,8,8,15,"C","49"
"6024",1,23,0,1,0,0,0,3000,2,1,1,8,"C","49"
"6025",1,24,1,0,0,1,0,3000,1,8,8,1,"C","49"
"6026",1,25,1,1,1,0,0,729,1,1,1,8,"C","49"
"6027",2,1,0,1,0,0,0,3000,3,7,7,1,"C","49"
"6028",2,2,0,1,0,0,0,3000,1,11,11,7,"C","49"
"6029",2,3,1,1,1,0,0,415,1,7,7,11,"C","49"
"6030",2,4,0,1,0,0,0,3000,2,15,15,7,"C","49"
"6031",2,5,0,1,0,0,0,3000,2,6,6,15,"C","49"
"6032",2,6,0,1,0,0,0,3000,2,12,12,6,"C","49"
"6033",2,7,1,1,1,0,0,534,1,6,6,12,"C","49"
"6034",2,8,0,1,0,0,0,3000,2,8,8,6,"C","49"
"6035",2,9,0,1,0,0,0,3000,2,15,15,8,"C","49"
"6036",2,10,0,1,0,0,0,3000,2,3,3,15,"C","49"
"6037",2,11,1,1,1,0,0,450,1,15,15,3,"C","49"
"6038",2,12,0,1,0,0,0,3000,3,11,11,15,"C","49"
"6039",2,13,1,0,0,1,0,3000,1,15,15,11,"C","49"
"6040",2,14,0,1,0,0,0,3000,2,7,7,15,"C","49"
"6041",2,15,0,1,0,0,0,3000,3,6,6,7,"C","49"
"6042",2,16,0,0,0,0,1,912,3,15,15,6,"C","49"
"6043",2,17,1,0,0,1,0,3000,1,6,6,15,"C","49"
"6044",2,18,0,1,0,0,0,3000,2,5,5,6,"C","49"
"6045",2,19,1,1,1,0,0,404,1,6,6,5,"C","49"
"6046",2,20,1,0,0,1,0,3000,1,5,5,6,"C","49"
"6047",2,21,0,1,0,0,0,3000,2,7,7,5,"C","49"
"6048",2,22,0,1,0,0,0,3000,2,15,15,7,"C","49"
"6049",2,23,1,1,1,0,0,360,1,7,7,15,"C","49"
"6050",2,24,0,1,0,0,0,3000,3,1,1,7,"C","49"
"6051",2,25,1,0,0,1,0,3000,1,7,7,1,"C","49"
"6052",3,1,0,1,0,0,0,3000,3,7,7,7,"C","49"
"6053",3,2,0,1,0,0,0,3000,3,11,11,7,"C","49"
"6054",3,3,0,1,0,0,0,3000,3,1,1,11,"C","49"
"6055",3,4,0,1,0,0,0,3000,2,6,6,1,"C","49"
"6056",3,5,1,1,1,0,0,546,1,1,1,6,"C","49"
"6057",3,6,1,1,1,0,0,552,1,6,6,1,"C","49"
"6058",3,7,0,1,0,0,0,3000,2,3,3,6,"C","49"
"6059",3,8,0,1,0,0,0,3000,2,8,8,3,"C","49"
"6060",3,9,0,0,0,0,1,660,2,8,8,8,"C","49"
"6061",3,10,1,1,1,0,0,1452,1,8,8,8,"C","49"
"6062",3,11,0,1,0,0,0,3000,3,13,13,8,"C","49"
"6063",3,12,0,1,0,0,0,3000,2,4,4,13,"C","49"
"6064",3,13,0,1,0,0,0,3000,2,7,7,4,"C","49"
"6065",3,14,1,1,1,0,0,440,1,4,4,7,"C","49"
"6066",3,15,0,0,0,0,1,576,3,8,8,4,"C","49"
"6067",3,16,0,1,0,0,0,3000,3,13,13,8,"C","49"
"6068",3,17,1,0,0,1,0,3000,1,8,8,13,"C","49"
"6069",3,18,0,1,0,0,0,3000,2,14,14,8,"C","49"
"6070",3,19,0,1,0,0,0,3000,2,7,7,14,"C","49"
"6071",3,20,1,1,1,0,0,338,1,14,14,7,"C","49"
"6072",3,21,1,1,1,0,0,500,1,7,7,14,"C","49"
"6073",3,22,0,1,0,0,0,3000,3,6,6,7,"C","49"
"6074",3,23,0,1,0,0,0,3000,3,1,1,6,"C","49"
"6075",3,24,0,1,0,0,0,3000,2,9,9,1,"C","49"
"6076",3,25,0,0,0,0,1,750,2,13,13,9,"C","49"
"6077",4,1,0,1,0,0,0,3000,3,7,7,13,"C","49"
"6078",4,2,0,1,0,0,0,3000,1,3,3,7,"C","49"
"6079",4,3,1,1,1,0,0,488,1,7,7,3,"C","49"
"6080",4,4,0,1,0,0,0,3000,3,8,8,7,"C","49"
"6081",4,5,1,0,0,1,0,3000,1,7,7,8,"C","49"
"6082",4,6,0,1,0,0,0,3000,2,11,11,7,"C","49"
"6083",4,7,0,1,0,0,0,3000,2,6,6,11,"C","49"
"6084",4,8,0,0,0,0,1,598,3,6,6,6,"C","49"
"6085",4,9,0,1,0,0,0,3000,2,4,4,6,"C","49"
"6086",4,10,0,1,0,0,0,3000,3,15,15,4,"C","49"
"6087",4,11,0,1,0,0,0,3000,2,6,6,15,"C","49"
"6088",4,12,0,0,0,0,1,410,2,4,4,6,"C","49"
"6089",4,13,0,1,0,0,0,3000,2,9,9,4,"C","49"
"6090",4,14,1,1,1,0,0,663,1,4,4,9,"C","49"
"6091",4,15,1,1,1,0,0,791,1,9,9,4,"C","49"
"6092",4,16,0,1,0,0,0,3000,2,6,6,9,"C","49"
"6093",4,17,1,0,0,1,0,3000,1,9,9,6,"C","49"
"6094",4,18,0,1,0,0,0,3000,3,7,7,9,"C","49"
"6095",4,19,0,1,0,0,0,3000,3,8,8,7,"C","49"
"6096",4,20,0,1,0,0,0,3000,3,13,13,8,"C","49"
"6097",4,21,1,1,1,0,0,346,1,8,8,13,"C","49"
"6098",4,22,0,1,0,0,0,3000,3,14,14,8,"C","49"
"6099",4,23,0,1,0,0,0,3000,2,12,12,14,"C","49"
"6100",4,24,0,1,0,0,0,3000,3,15,15,12,"C","49"
"6101",4,25,1,1,1,0,0,306,1,12,12,15,"C","49"
"6102",5,1,0,1,0,0,0,3000,2,13,13,12,"C","49"
"6103",5,2,0,1,0,0,0,3000,3,2,2,13,"C","49"
